26	14	30	2	5	4	999999999	999999999	1	497
26	14	31	2	4	2	999	999	1	578
26	14	32	2	5	4	999999999	999999999	1	529
26	14	33	2	3	5	1	1	1	674
26	14	34	2	1	1	999	999	1	482
26	14	35	2	2	3	999	999	1	530
26	14	36	2	2	3	999	999	1	482
26	14	37	2	4	2	999	999	1	546
26	14	38	2	2	3	999	999	1	545
26	14	39	2	4	2	999	999	1	657
26	14	40	2	2	3	999	999	0	529
26	14	41	2	1	1	999	999	1	523
26	14	42	2	3	5	1	1	1	658
26	14	43	2	3	5	1	1	1	466
26	14	44	2	3	5	1	1	1	402
26	14	45	2	5	4	999999999	999999999	1	578
26	14	46	2	5	4	999999999	999999999	1	434
26	14	47	2	1	1	999	999	1	577
26	14	48	2	6	6	999	999	0	369
26	14	49	2	3	5	1	1	1	666
26	14	50	2	5	4	999999999	999999999	1	482
26	15	1	2	2	3	999	999	1	611
26	15	2	2	4	2	999	999	1	603
26	15	3	2	1	1	999	999	1	491
26	15	4	2	4	2	999	999	1	491
26	15	5	2	6	6	999	999	1	482
26	15	6	2	5	4	999999999	999999999	1	482
26	15	7	2	5	4	999999999	999999999	1	492
26	15	8	2	6	6	999	999	1	498
26	15	9	2	5	4	999999999	999999999	1	545
26	15	10	2	6	6	999	999	1	497
26	15	11	2	1	1	999	999	1	513
26	15	12	2	1	1	999	999	1	737
26	15	13	2	4	2	999	999	1	578
26	15	14	2	4	2	999	999	1	450
26	15	15	2	5	4	999999999	999999999	1	476
26	15	16	2	2	3	999	999	1	540
26	15	17	2	2	3	999	999	1	402
26	15	18	2	1	1	999	999	1	523
26	15	19	2	1	1	999	999	1	369
26	15	20	2	4	2	999	999	0	427
26	15	21	2	6	6	999	999	1	705
26	15	22	2	6	6	999	999	1	409
26	15	23	2	2	3	999	999	1	642
26	15	24	2	1	1	999	999	1	498
26	15	25	2	3	5	1	1	1	610
26	15	26	2	1	1	999	999	1	658
26	15	27	2	1	1	999	999	1	578
26	15	28	2	4	2	999	999	1	737
26	15	29	2	2	3	999	999	1	577
26	15	30	2	4	2	999	999	1	657
26	15	31	2	2	3	999	999	1	609
26	15	32	2	1	1	999	999	1	594
26	15	33	2	5	4	999999999	999999999	1	546
26	15	34	2	2	3	999	999	1	546
26	15	35	2	2	3	999	999	1	514
26	15	36	2	2	3	999	999	1	418
26	15	37	2	2	3	999	999	1	513
26	15	38	2	1	1	999	999	1	449
26	15	39	2	2	3	999	999	1	497
26	15	40	2	6	6	999	999	1	465
26	15	41	2	3	5	1	1	1	555
26	15	42	2	1	1	999	999	1	642
26	15	43	2	2	3	999	999	1	466
26	15	44	2	6	6	999	999	1	498
26	15	45	2	5	4	999999999	999999999	1	514
26	15	46	2	5	4	999999999	999999999	1	418
26	15	47	2	6	6	999	999	1	785
26	15	48	2	6	6	999	999	1	375
26	15	49	2	3	5	999	1	0	545
26	15	50	2	5	4	999999999	999999999	1	523
