sid,block,trial,associaiton_1,association_2,association_3,association_4,training_condition,order_condition,symbol,cue,cue_correct,response,rt,correct,phase
42,11,20,4,2,1,3,-600,1,2,2,1,2,206,1,Training
42,12,1,4,2,1,3,-600,1,4,3,1,4,145,1,Training
42,12,2,4,2,1,3,-600,1,2,2,1,1,9,0,Training
42,12,3,4,2,1,3,-600,1,4,3,1,4,191,1,Training
42,12,4,4,2,1,3,-600,1,1,4,1,1,135,1,Training
42,12,5,4,2,1,3,-600,1,1,4,1,1,176,1,Training
42,12,6,4,2,1,3,-600,1,2,2,1,2,153,1,Training
42,12,7,4,2,1,3,-600,1,4,3,1,4,128,1,Training
42,12,8,4,2,1,3,-600,1,3,1,1,3,104,1,Training
42,12,9,4,2,1,3,-600,1,1,2,0,2,64,0,Training
42,12,10,4,2,1,3,-600,1,2,2,1,2,56,1,Training
42,12,11,4,2,1,3,-600,1,3,1,1,3,111,1,Training
42,12,12,4,2,1,3,-600,1,2,2,1,2,120,1,Training
42,12,13,4,2,1,3,-600,1,4,3,1,4,48,1,Training
42,12,14,4,2,1,3,-600,1,2,3,0,4,215,0,Training
42,12,15,4,2,1,3,-600,1,2,2,1,2,398,1,Training
42,12,16,4,2,1,3,-600,1,2,2,1,2,342,1,Training
42,12,17,4,2,1,3,-600,1,1,4,1,1,317,1,Training
42,12,18,4,2,1,3,-600,1,2,1,0,2,726,1,Training
42,12,19,4,2,1,3,-600,1,1,4,1,1,351,1,Training
42,12,20,4,2,1,3,-600,1,3,1,1,3,328,1,Training
42,13,1,4,2,1,3,-600,1,3,1,1,3,368,1,Training
42,13,2,4,2,1,3,-600,1,3,1,1,3,-23,1,Training
42,13,3,4,2,1,3,-600,1,4,3,1,4,34,1,Training
42,13,4,4,2,1,3,-600,1,3,1,1,3,73,1,Training
42,13,5,4,2,1,3,-600,1,3,1,1,3,258,1,Training
42,13,6,4,2,1,3,-600,1,4,3,1,4,75,1,Training
42,13,7,4,2,1,3,-600,1,4,3,1,4,290,1,Training
42,13,8,4,2,1,3,-600,1,4,3,1,4,169,1,Training
42,13,9,4,2,1,3,-600,1,3,1,1,3,177,1,Training
42,13,10,4,2,1,3,-600,1,3,1,1,3,-38,1,Training
42,13,11,4,2,1,3,-600,1,4,3,1,4,226,1,Training
42,13,12,4,2,1,3,-600,1,1,2,0,2,202,0,Training
42,13,13,4,2,1,3,-600,1,4,3,1,3,353,0,Training
42,13,14,4,2,1,3,-600,1,1,4,1,1,329,1,Training
42,13,15,4,2,1,3,-600,1,2,2,1,2,370,1,Training
42,13,16,4,2,1,3,-600,1,3,1,1,3,74,1,Training
42,13,17,4,2,1,3,-600,1,4,3,1,4,211,1,Training
42,13,18,4,2,1,3,-600,1,2,2,1,2,362,1,Training
42,13,19,4,2,1,3,-600,1,1,2,0,2,258,0,Training
42,13,20,4,2,1,3,-600,1,1,4,1,1,393,1,Training
42,14,1,4,2,1,3,-600,1,4,3,1,4,416,1,Training
42,14,2,4,2,1,3,-600,1,1,4,1,1,56,1,Training
42,14,3,4,2,1,3,-600,1,1,4,1,1,-32,1,Training
42,14,4,4,2,1,3,-600,1,3,1,1,4,89,0,Training
42,14,5,4,2,1,3,-600,1,3,1,1,3,210,1,Training
42,14,6,4,2,1,3,-600,1,3,3,0,4,27,0,Training
42,14,7,4,2,1,3,-600,1,3,1,1,3,18,1,Training
42,14,8,4,2,1,3,-600,1,3,1,1,3,347,1,Training
42,14,9,4,2,1,3,-600,1,3,1,1,3,307,1,Training
42,14,10,4,2,1,3,-600,1,2,2,1,2,-4,1,Training
42,14,11,4,2,1,3,-600,1,1,4,1,1,115,1,Training
42,14,12,4,2,1,3,-600,1,1,4,1,1,220,1,Training
42,14,13,4,2,1,3,-600,1,4,3,1,4,149,1,Training
42,14,14,4,2,1,3,-600,1,3,1,1,3,108,1,Training
42,14,15,4,2,1,3,-600,1,2,2,1,2,149,1,Training
42,14,16,4,2,1,3,-600,1,3,1,1,3,13,1,Training
42,14,17,4,2,1,3,-600,1,3,3,0,4,85,0,Training
42,14,18,4,2,1,3,-600,1,4,3,1,4,381,1,Training
42,14,19,4,2,1,3,-600,1,1,4,1,1,69,1,Training
42,14,20,4,2,1,3,-600,1,2,2,1,2,157,1,Training
42,15,1,4,2,1,3,-600,1,4,3,1,4,128,1,Training
42,15,2,4,2,1,3,-600,1,1,3,0,4,-40,0,Training
42,15,3,4,2,1,3,-600,1,3,1,1,3,224,1,Training
42,15,4,4,2,1,3,-600,1,4,3,1,4,392,1,Training
42,15,5,4,2,1,3,-600,1,2,2,1,2,224,1,Training
42,15,6,4,2,1,3,-600,1,2,2,1,2,231,1,Training
42,15,7,4,2,1,3,-600,1,3,3,0,3,527,1,Training
42,15,8,4,2,1,3,-600,1,2,2,1,2,374,1,Training
42,15,9,4,2,1,3,-600,1,3,1,1,3,126,1,Training
42,15,10,4,2,1,3,-600,1,1,4,1,1,71,1,Training
42,15,11,4,2,1,3,-600,1,1,4,1,1,303,1,Training
42,15,12,4,2,1,3,-600,1,3,1,1,3,216,1,Training
42,15,13,4,2,1,3,-600,1,3,1,1,3,337,1,Training
42,15,14,4,2,1,3,-600,1,4,3,1,4,250,1,Training
42,15,15,4,2,1,3,-600,1,4,2,0,2,225,0,Training
42,15,16,4,2,1,3,-600,1,4,3,1,4,313,1,Training
42,15,17,4,2,1,3,-600,1,4,3,1,4,208,1,Training
42,15,18,4,2,1,3,-600,1,1,4,1,1,312,1,Training
42,15,19,4,2,1,3,-600,1,1,3,0,4,272,0,Training
42,15,20,4,2,1,3,-600,1,3,1,1,3,344,1,Training
42,16,1,4,2,1,3,-600,1,3,1,1,3,240,1,Training
42,16,2,4,2,1,3,-600,1,4,3,1,4,104,1,Training
42,16,3,4,2,1,3,-600,1,3,1,1,3,112,1,Training
42,16,4,4,2,1,3,-600,1,1,4,1,1,41,1,Training
42,16,5,4,2,1,3,-600,1,3,1,1,3,210,1,Training
42,16,6,4,2,1,3,-600,1,3,1,1,3,171,1,Training
42,16,7,4,2,1,3,-600,1,3,1,1,3,-13,1,Training
42,16,8,4,2,1,3,-600,1,2,2,1,2,220,1,Training
42,16,9,4,2,1,3,-600,1,2,2,1,2,468,1,Training
42,16,10,4,2,1,3,-600,1,2,2,1,2,507,1,Training
42,16,11,4,2,1,3,-600,1,1,4,1,1,195,1,Training
42,16,12,4,2,1,3,-600,1,3,1,1,3,219,1,Training
42,16,13,4,2,1,3,-600,1,1,4,1,1,132,1,Training
42,16,14,4,2,1,3,-600,1,3,3,0,4,124,0,Training
42,16,15,4,2,1,3,-600,1,4,3,1,4,628,1,Training
42,16,16,4,2,1,3,-600,1,2,2,1,2,139,1,Training
42,16,17,4,2,1,3,-600,1,2,2,1,2,195,1,Training
42,16,18,4,2,1,3,-600,1,4,3,1,4,362,1,Training
42,16,19,4,2,1,3,-600,1,1,4,1,1,82,1,Training
42,16,20,4,2,1,3,-600,1,3,1,1,3,107,1,Training
42,17,1,4,2,1,3,-600,1,2,3,0,2,489,1,Skill
42,17,2,4,2,1,3,-600,1,2,3,0,2,305,1,Skill
42,17,3,4,2,1,3,-600,1,4,1,0,4,520,1,Skill
42,17,4,4,2,1,3,-600,1,4,2,0,4,1073,1,Skill
42,17,5,4,2,1,3,-600,1,4,1,0,4,448,1,Skill
42,17,6,4,2,1,3,-600,1,1,4,1,1,457,1,Skill
42,17,7,4,2,1,3,-600,1,2,4,0,2,498,1,Skill
42,17,8,4,2,1,3,-600,1,2,1,0,2,539,1,Skill
42,17,9,4,2,1,3,-600,1,4,3,1,4,452,1,Skill
42,17,10,4,2,1,3,-600,1,4,2,0,4,443,1,Skill
42,17,11,4,2,1,3,-600,1,4,1,0,4,371,1,Skill
42,17,12,4,2,1,3,-600,1,2,4,0,2,571,1,Skill
42,17,13,4,2,1,3,-600,1,1,1,0,1,468,1,Skill
42,17,14,4,2,1,3,-600,1,3,4,0,3,605,1,Skill
42,17,15,4,2,1,3,-600,1,1,2,0,1,454,1,Skill
42,17,16,4,2,1,3,-600,1,2,1,0,2,573,1,Skill
42,17,17,4,2,1,3,-600,1,1,3,0,1,470,1,Skill
42,17,18,4,2,1,3,-600,1,3,3,0,3,573,1,Skill
42,17,19,4,2,1,3,-600,1,1,4,1,1,421,1,Skill
42,17,20,4,2,1,3,-600,1,4,3,1,4,526,1,Skill
42,18,1,4,2,1,3,-600,1,2,3,0,2,553,1,Skill
42,18,2,4,2,1,3,-600,1,3,3,0,3,449,1,Skill
42,18,3,4,2,1,3,-600,1,1,3,0,1,425,1,Skill
42,18,4,4,2,1,3,-600,1,1,2,0,1,496,1,Skill
42,18,5,4,2,1,3,-600,1,4,2,0,4,551,1,Skill
42,18,6,4,2,1,3,-600,1,1,1,0,1,431,1,Skill
42,18,7,4,2,1,3,-600,1,3,2,0,3,487,1,Skill
42,18,8,4,2,1,3,-600,1,1,4,1,1,319,1,Skill
42,18,9,4,2,1,3,-600,1,4,2,0,4,600,1,Skill
42,18,10,4,2,1,3,-600,1,2,4,0,3,655,0,Skill
42,18,11,4,2,1,3,-600,1,1,1,0,1,504,1,Skill
42,18,12,4,2,1,3,-600,1,1,4,1,1,352,1,Skill
42,18,13,4,2,1,3,-600,1,2,2,1,2,521,1,Skill
42,18,14,4,2,1,3,-600,1,4,1,0,4,464,1,Skill
42,18,15,4,2,1,3,-600,1,4,2,0,4,441,1,Skill
42,18,16,4,2,1,3,-600,1,3,1,1,3,625,1,Skill
42,18,17,4,2,1,3,-600,1,3,2,0,3,633,1,Skill
42,18,18,4,2,1,3,-600,1,1,2,0,1,529,1,Skill
42,18,19,4,2,1,3,-600,1,3,1,1,3,808,1,Skill
42,18,20,4,2,1,3,-600,1,2,3,0,2,577,1,Skill
42,19,1,4,2,1,3,-600,1,3,4,0,3,537,1,Skill
42,19,2,4,2,1,3,-600,1,1,2,0,1,466,1,Skill
42,19,3,4,2,1,3,-600,1,2,1,0,2,522,1,Skill
42,19,4,4,2,1,3,-600,1,3,1,1,3,403,1,Skill
42,19,5,4,2,1,3,-600,1,4,2,0,4,459,1,Skill
42,19,6,4,2,1,3,-600,1,2,3,0,2,531,1,Skill
42,19,7,4,2,1,3,-600,1,3,2,0,3,443,1,Skill
42,19,8,4,2,1,3,-600,1,4,1,0,4,450,1,Skill
42,19,9,4,2,1,3,-600,1,4,1,0,4,491,1,Skill
42,19,10,4,2,1,3,-600,1,2,2,1,2,548,1,Skill
42,19,11,4,2,1,3,-600,1,4,2,0,4,491,1,Skill
42,19,12,4,2,1,3,-600,1,4,3,1,4,371,1,Skill
42,19,13,4,2,1,3,-600,1,2,2,1,2,507,1,Skill
42,19,14,4,2,1,3,-600,1,3,4,0,3,466,1,Skill
42,19,15,4,2,1,3,-600,1,4,3,1,4,426,1,Skill
42,19,16,4,2,1,3,-600,1,2,3,0,2,482,1,Skill
42,19,17,4,2,1,3,-600,1,3,3,0,3,426,1,Skill
42,19,18,4,2,1,3,-600,1,2,3,0,2,513,1,Skill
42,19,19,4,2,1,3,-600,1,3,1,1,3,457,1,Skill
42,19,20,4,2,1,3,-600,1,3,2,0,2,306,0,Skill
42,20,1,4,2,1,3,-600,1,4,4,0,4,537,1,Skill
42,20,2,4,2,1,3,-600,1,2,4,0,2,466,1,Skill
42,20,3,4,2,1,3,-600,1,4,1,0,4,571,1,Skill
42,20,4,4,2,1,3,-600,1,3,2,0,3,564,1,Skill
42,20,5,4,2,1,3,-600,1,2,1,0,2,459,1,Skill
42,20,6,4,2,1,3,-600,1,4,2,0,4,500,1,Skill
42,20,7,4,2,1,3,-600,1,4,2,0,4,476,1,Skill
42,20,8,4,2,1,3,-600,1,4,1,0,4,467,1,Skill
42,20,9,4,2,1,3,-600,1,2,4,0,2,556,1,Skill
42,20,10,4,2,1,3,-600,1,1,2,0,1,501,1,Skill
42,20,11,4,2,1,3,-600,1,1,2,0,1,444,1,Skill
42,20,12,4,2,1,3,-600,1,3,1,1,3,468,1,Skill
42,20,13,4,2,1,3,-600,1,1,2,0,1,477,1,Skill
42,20,14,4,2,1,3,-600,1,2,2,1,2,453,1,Skill
42,20,15,4,2,1,3,-600,1,3,4,0,3,476,1,Skill
42,20,16,4,2,1,3,-600,1,2,2,1,2,533,1,Skill
42,20,17,4,2,1,3,-600,1,4,2,0,4,604,1,Skill
42,20,18,4,2,1,3,-600,1,4,2,0,4,548,1,Skill
42,20,19,4,2,1,3,-600,1,4,4,0,4,475,1,Skill
42,20,20,4,2,1,3,-600,1,3,4,0,3,500,1,Skill
42,21,1,4,2,1,3,-600,1,4,2,0,4,473,1,Skill
42,21,2,4,2,1,3,-600,1,4,2,0,4,417,1,Skill
42,21,3,4,2,1,3,-600,1,3,2,0,3,457,1,Skill
42,21,4,4,2,1,3,-600,1,3,4,0,3,544,1,Skill
42,21,5,4,2,1,3,-600,1,2,1,0,2,617,1,Skill
42,21,6,4,2,1,3,-600,1,2,1,0,2,466,1,Skill
42,21,7,4,2,1,3,-600,1,3,1,1,3,523,1,Skill
42,21,8,4,2,1,3,-600,1,3,3,0,3,628,1,Skill
42,21,9,4,2,1,3,-600,1,2,3,0,2,587,1,Skill
42,21,10,4,2,1,3,-600,1,2,2,1,2,386,1,Skill
42,21,11,4,2,1,3,-600,1,2,3,0,2,413,1,Skill
42,21,12,4,2,1,3,-600,1,3,2,0,3,449,1,Skill
42,21,13,4,2,1,3,-600,1,3,3,0,3,505,1,Skill
42,21,14,4,2,1,3,-600,1,1,3,0,2,400,0,Skill
42,21,15,4,2,1,3,-600,1,2,4,0,2,456,1,Skill
42,21,16,4,2,1,3,-600,1,3,3,0,3,497,1,Skill
42,21,17,4,2,1,3,-600,1,4,4,0,4,488,1,Skill
42,21,18,4,2,1,3,-600,1,3,1,1,3,545,1,Skill
42,21,19,4,2,1,3,-600,1,4,3,1,4,586,1,Skill
42,21,20,4,2,1,3,-600,1,1,3,0,1,498,1,Skill
41,1,1,2,4,3,1,-600,1,1,2,1,1,1356,1,Training
41,1,2,2,4,3,1,-600,1,3,3,1,3,1158,1,Training
41,1,3,2,4,3,1,-600,1,3,3,1,3,1426,1,Training
41,1,4,2,4,3,1,-600,1,4,1,1,4,748,1,Training
41,1,5,2,4,3,1,-600,1,4,1,1,4,900,1,Training
41,1,6,2,4,3,1,-600,1,1,2,1,1,793,1,Training
41,1,7,2,4,3,1,-600,1,3,3,1,3,896,1,Training
41,1,8,2,4,3,1,-600,1,3,3,1,3,755,1,Training
41,1,9,2,4,3,1,-600,1,2,4,1,2,601,1,Training
41,1,10,2,4,3,1,-600,1,2,4,1,2,466,1,Training
41,1,11,2,4,3,1,-600,1,2,4,1,2,442,1,Training
41,1,12,2,4,3,1,-600,1,2,4,1,2,546,1,Training
41,1,13,2,4,3,1,-600,1,1,2,1,1,891,1,Training
41,1,14,2,4,3,1,-600,1,3,3,1,3,558,1,Training
41,1,15,2,4,3,1,-600,1,1,1,0,1,709,1,Training
41,1,16,2,4,3,1,-600,1,4,3,0,4,707,1,Training
41,1,17,2,4,3,1,-600,1,2,4,1,2,618,1,Training
41,1,18,2,4,3,1,-600,1,3,3,1,3,755,1,Training
41,1,19,2,4,3,1,-600,1,4,1,1,4,586,1,Training
41,1,20,2,4,3,1,-600,1,1,2,1,1,530,1,Training
41,2,1,2,4,3,1,-600,1,1,3,0,1,386,1,Training
41,2,2,2,4,3,1,-600,1,4,1,1,4,553,1,Training
41,2,3,2,4,3,1,-600,1,2,4,1,2,434,1,Training
41,2,4,2,4,3,1,-600,1,4,1,1,4,522,1,Training
41,2,5,2,4,3,1,-600,1,2,4,1,2,386,1,Training
41,2,6,2,4,3,1,-600,1,4,1,1,4,347,1,Training
41,2,7,2,4,3,1,-600,1,4,1,1,4,515,1,Training
41,2,8,2,4,3,1,-600,1,2,4,1,2,364,1,Training
41,2,9,2,4,3,1,-600,1,1,2,1,1,452,1,Training
41,2,10,2,4,3,1,-600,1,4,1,1,4,427,1,Training
41,2,11,2,4,3,1,-600,1,4,1,1,4,484,1,Training
41,2,12,2,4,3,1,-600,1,4,1,1,4,412,1,Training
41,2,13,2,4,3,1,-600,1,2,4,1,2,325,1,Training
41,2,14,2,4,3,1,-600,1,3,3,1,4,445,0,Training
41,2,15,2,4,3,1,-600,1,4,1,1,4,404,1,Training
41,2,16,2,4,3,1,-600,1,3,3,1,3,669,1,Training
41,2,17,2,4,3,1,-600,1,1,2,1,1,420,1,Training
41,2,18,2,4,3,1,-600,1,3,3,1,3,523,1,Training
41,2,19,2,4,3,1,-600,1,2,4,1,2,339,1,Training
41,2,20,2,4,3,1,-600,1,4,1,1,4,427,1,Training
41,3,1,2,4,3,1,-600,1,4,1,1,4,304,1,Training
41,3,2,2,4,3,1,-600,1,3,3,1,3,536,1,Training
41,3,3,2,4,3,1,-600,1,1,3,0,1,624,1,Training
41,3,4,2,4,3,1,-600,1,3,3,1,3,503,1,Training
41,3,5,2,4,3,1,-600,1,4,2,0,4,511,1,Training
41,3,6,2,4,3,1,-600,1,1,3,0,1,519,1,Training
41,3,7,2,4,3,1,-600,1,3,3,1,3,478,1,Training
41,3,8,2,4,3,1,-600,1,1,2,1,1,406,1,Training
41,3,9,2,4,3,1,-600,1,3,3,1,3,365,1,Training
41,3,10,2,4,3,1,-600,1,3,3,1,3,308,1,Training
41,3,11,2,4,3,1,-600,1,4,1,1,4,268,1,Training
41,3,12,2,4,3,1,-600,1,3,3,1,4,340,0,Training
41,3,13,2,4,3,1,-600,1,3,3,1,3,524,1,Training
41,3,14,2,4,3,1,-600,1,3,3,1,3,259,1,Training
41,3,15,2,4,3,1,-600,1,3,3,1,3,171,1,Training
41,3,16,2,4,3,1,-600,1,1,2,1,1,354,1,Training
41,3,17,2,4,3,1,-600,1,1,2,1,2,41,0,Training
41,3,18,2,4,3,1,-600,1,4,1,1,4,273,1,Training
41,3,19,2,4,3,1,-600,1,2,4,1,2,233,1,Training
41,3,20,2,4,3,1,-600,1,3,3,1,3,-126,1,Training
41,4,1,2,4,3,1,-600,1,2,4,1,2,224,1,Training
41,4,2,2,4,3,1,-600,1,1,3,0,3,57,0,Training
41,4,3,2,4,3,1,-600,1,2,4,1,2,208,1,Training
41,4,4,2,4,3,1,-600,1,2,4,1,2,153,1,Training
41,4,5,2,4,3,1,-600,1,2,4,1,2,242,1,Training
41,4,6,2,4,3,1,-600,1,1,2,1,1,138,1,Training
41,4,7,2,4,3,1,-600,1,1,2,1,1,82,1,Training
41,4,8,2,4,3,1,-600,1,1,2,1,1,-119,1,Training
41,4,9,2,4,3,1,-600,1,4,1,1,4,208,1,Training
41,4,10,2,4,3,1,-600,1,4,1,1,4,-23,1,Training
41,4,11,2,4,3,1,-600,1,1,2,1,3,1,0,Training
41,4,12,2,4,3,1,-600,1,3,3,1,3,249,1,Training
41,4,13,2,4,3,1,-600,1,2,4,1,2,128,1,Training
41,4,14,2,4,3,1,-600,1,3,3,1,3,169,1,Training
41,4,15,2,4,3,1,-600,1,4,1,1,4,65,1,Training
41,4,16,2,4,3,1,-600,1,3,3,1,3,57,1,Training
41,4,17,2,4,3,1,-600,1,3,3,1,3,17,1,Training
41,4,18,2,4,3,1,-600,1,4,1,1,4,104,1,Training
41,4,19,2,4,3,1,-600,1,3,3,1,3,145,1,Training
41,4,20,2,4,3,1,-600,1,4,2,0,1,121,0,Training
41,5,1,2,4,3,1,-600,1,1,2,1,1,320,1,Training
41,5,2,2,4,3,1,-600,1,3,3,1,3,296,1,Training
41,5,3,2,4,3,1,-600,1,4,1,1,4,47,1,Training
41,5,4,2,4,3,1,-600,1,4,2,0,1,24,0,Training
41,5,5,2,4,3,1,-600,1,2,4,1,2,175,1,Training
41,5,6,2,4,3,1,-600,1,1,1,0,4,168,0,Training
41,5,7,2,4,3,1,-600,1,3,3,1,3,177,1,Training
41,5,8,2,4,3,1,-600,1,3,3,1,3,248,1,Training
41,5,9,2,4,3,1,-600,1,1,2,1,1,351,1,Training
41,5,10,2,4,3,1,-600,1,4,1,1,4,231,1,Training
41,5,11,2,4,3,1,-600,1,4,1,1,4,320,1,Training
41,5,12,2,4,3,1,-600,1,3,3,1,3,56,1,Training
41,5,13,2,4,3,1,-600,1,2,4,1,2,288,1,Training
41,5,14,2,4,3,1,-600,1,1,2,1,1,345,1,Training
41,5,15,2,4,3,1,-600,1,3,3,1,3,176,1,Training
41,5,16,2,4,3,1,-600,1,2,4,1,2,120,1,Training
41,5,17,2,4,3,1,-600,1,4,1,1,4,160,1,Training
41,5,18,2,4,3,1,-600,1,4,3,0,4,537,1,Training
41,5,19,2,4,3,1,-600,1,4,1,1,4,481,1,Training
41,5,20,2,4,3,1,-600,1,3,3,1,3,330,1,Training
41,6,1,2,4,3,1,-600,1,1,1,0,1,480,1,Training
41,6,2,2,4,3,1,-600,1,2,3,0,2,576,1,Training
41,6,3,2,4,3,1,-600,1,2,4,1,2,375,1,Training
41,6,4,2,4,3,1,-600,1,3,3,1,3,256,1,Training
41,6,5,2,4,3,1,-600,1,3,3,1,3,375,1,Training
41,6,6,2,4,3,1,-600,1,2,4,1,2,335,1,Training
41,6,7,2,4,3,1,-600,1,2,4,1,2,312,1,Training
41,6,8,2,4,3,1,-600,1,3,3,1,3,304,1,Training
41,6,9,2,4,3,1,-600,1,2,4,1,2,232,1,Training
41,6,10,2,4,3,1,-600,1,4,1,1,4,305,1,Training
41,6,11,2,4,3,1,-600,1,3,3,1,3,297,1,Training
41,6,12,2,4,3,1,-600,1,4,1,1,4,337,1,Training
41,6,13,2,4,3,1,-600,1,2,4,1,2,412,1,Training
41,6,14,2,4,3,1,-600,1,1,2,1,1,259,1,Training
41,6,15,2,4,3,1,-600,1,4,1,1,4,266,1,Training
41,6,16,2,4,3,1,-600,1,4,1,1,4,307,1,Training
41,6,17,2,4,3,1,-600,1,4,3,0,4,524,1,Training
41,6,18,2,4,3,1,-600,1,3,4,0,3,932,1,Training
41,6,19,2,4,3,1,-600,1,4,1,1,4,360,1,Training
41,6,20,2,4,3,1,-600,1,2,4,1,2,465,1,Training
41,7,1,2,4,3,1,-600,1,3,3,1,3,320,1,Training
41,7,2,2,4,3,1,-600,1,3,3,1,3,232,1,Training
41,7,3,2,4,3,1,-600,1,4,1,1,4,112,1,Training
41,7,4,2,4,3,1,-600,1,1,2,1,1,200,1,Training
41,7,5,2,4,3,1,-600,1,1,2,1,1,144,1,Training
41,7,6,2,4,3,1,-600,1,3,3,1,3,119,1,Training
41,7,7,2,4,3,1,-600,1,4,1,1,4,111,1,Training
41,7,8,2,4,3,1,-600,1,4,1,1,4,-8,1,Training
41,7,9,2,4,3,1,-600,1,2,1,0,4,-65,0,Training
41,7,10,2,4,3,1,-600,1,3,3,1,3,120,1,Training
41,7,11,2,4,3,1,-600,1,3,3,1,3,320,1,Training
41,7,12,2,4,3,1,-600,1,1,2,1,1,439,1,Training
41,7,13,2,4,3,1,-600,1,3,3,1,3,222,1,Training
41,7,14,2,4,3,1,-600,1,4,1,1,4,198,1,Training
41,7,15,2,4,3,1,-600,1,3,3,1,3,79,1,Training
41,7,16,2,4,3,1,-600,1,4,1,1,4,70,1,Training
41,7,17,2,4,3,1,-600,1,3,3,1,3,175,1,Training
41,7,18,2,4,3,1,-600,1,3,3,1,3,231,1,Training
41,7,19,2,4,3,1,-600,1,1,2,1,1,142,1,Training
41,7,20,2,4,3,1,-600,1,2,3,0,3,54,0,Training
41,8,1,2,4,3,1,-600,1,4,1,1,4,160,1,Training
41,8,2,2,4,3,1,-600,1,1,2,1,1,265,1,Training
41,8,3,2,4,3,1,-600,1,2,4,1,3,161,0,Training
41,8,4,2,4,3,1,-600,1,3,3,1,3,330,1,Training
41,8,5,2,4,3,1,-600,1,4,1,1,4,209,1,Training
41,8,6,2,4,3,1,-600,1,1,2,1,1,413,1,Training
41,8,7,2,4,3,1,-600,1,2,4,1,2,114,1,Training
41,8,8,2,4,3,1,-600,1,4,1,1,4,90,1,Training
41,8,9,2,4,3,1,-600,1,4,1,1,4,147,1,Training
41,8,10,2,4,3,1,-600,1,1,2,1,1,76,1,Training
41,8,11,2,4,3,1,-600,1,3,3,1,3,84,1,Training
41,8,12,2,4,3,1,-600,1,1,2,1,1,59,1,Training
41,8,13,2,4,3,1,-600,1,1,2,1,1,179,1,Training
41,8,14,2,4,3,1,-600,1,4,1,1,4,154,1,Training
41,8,15,2,4,3,1,-600,1,4,1,1,4,227,1,Training
41,8,16,2,4,3,1,-600,1,4,4,0,2,208,0,Training
41,8,17,2,4,3,1,-600,1,1,2,1,1,232,1,Training
41,8,18,2,4,3,1,-600,1,3,3,1,3,288,1,Training
41,8,19,2,4,3,1,-600,1,3,3,1,3,248,1,Training
41,8,20,2,4,3,1,-600,1,2,4,1,2,271,1,Training
41,9,1,2,4,3,1,-600,1,4,1,1,4,161,1,Training
41,9,2,2,4,3,1,-600,1,4,1,1,4,265,1,Training
41,9,3,2,4,3,1,-600,1,4,1,1,4,258,1,Training
41,9,4,2,4,3,1,-600,1,1,2,1,1,187,1,Training
41,9,5,2,4,3,1,-600,1,2,4,1,2,83,1,Training
41,9,6,2,4,3,1,-600,1,2,4,1,2,267,1,Training
41,9,7,2,4,3,1,-600,1,3,3,1,3,196,1,Training
41,9,8,2,4,3,1,-600,1,1,4,0,2,160,0,Training
41,9,9,2,4,3,1,-600,1,4,1,1,3,329,0,Training
41,9,10,2,4,3,1,-600,1,4,1,1,4,322,1,Training
41,9,11,2,4,3,1,-600,1,3,3,1,3,315,1,Training
41,9,12,2,4,3,1,-600,1,3,3,1,3,579,1,Training
41,9,13,2,4,3,1,-600,1,4,3,0,4,474,1,Training
41,9,14,2,4,3,1,-600,1,2,4,1,2,354,1,Training
41,9,15,2,4,3,1,-600,1,3,3,1,3,458,1,Training
41,9,16,2,4,3,1,-600,1,2,4,1,2,306,1,Training
41,9,17,2,4,3,1,-600,1,3,3,1,3,491,1,Training
41,9,18,2,4,3,1,-600,1,2,4,1,2,323,1,Training
41,9,19,2,4,3,1,-600,1,4,1,1,4,219,1,Training
41,9,20,2,4,3,1,-600,1,2,4,1,2,260,1,Training
41,10,1,2,4,3,1,-600,1,2,4,1,2,192,1,Training
41,10,2,2,4,3,1,-600,1,4,1,1,4,185,1,Training
41,10,3,2,4,3,1,-600,1,3,3,1,3,-62,1,Training
41,10,4,2,4,3,1,-600,1,2,4,1,2,218,1,Training
41,10,5,2,4,3,1,-600,1,3,3,1,3,498,1,Training
41,10,6,2,4,3,1,-600,1,3,1,0,4,194,0,Training
41,10,7,2,4,3,1,-600,1,4,1,1,4,379,1,Training
41,10,8,2,4,3,1,-600,1,3,3,1,3,628,1,Training
41,10,9,2,4,3,1,-600,1,2,4,1,2,332,1,Training
41,10,10,2,4,3,1,-600,1,2,4,1,2,517,1,Training
41,10,11,2,4,3,1,-600,1,1,2,1,1,301,1,Training
41,10,12,2,4,3,1,-600,1,4,1,1,4,309,1,Training
41,10,13,2,4,3,1,-600,1,3,3,1,3,270,1,Training
41,10,14,2,4,3,1,-600,1,2,4,1,2,389,1,Training
41,10,15,2,4,3,1,-600,1,1,2,1,1,222,1,Training
41,10,16,2,4,3,1,-600,1,4,1,1,4,342,1,Training
41,10,17,2,4,3,1,-600,1,4,3,0,4,430,1,Training
41,10,18,2,4,3,1,-600,1,1,2,1,1,214,1,Training
41,10,19,2,4,3,1,-600,1,2,4,1,2,238,1,Training
41,10,20,2,4,3,1,-600,1,1,2,1,1,278,1,Training
41,11,1,2,4,3,1,-600,1,3,3,1,3,320,1,Training
41,11,2,2,4,3,1,-600,1,1,2,1,1,120,1,Training
41,11,3,2,4,3,1,-600,1,3,3,1,3,240,1,Training
41,11,4,2,4,3,1,-600,1,1,2,1,1,279,1,Training
41,11,5,2,4,3,1,-600,1,3,3,1,3,239,1,Training
