sid,Block,Trial,Condition,Digit,Picture,Response,Correct_Response,Accuracy,RT
18,5,13,3,4,2,M,M,C,610
18,5,14,3,5,4,",",",",C,897
18,5,15,3,3,3,C,C,C,529
18,5,16,3,4,2,M,M,C,560
18,5,17,3,3,3,C,C,C,626
18,5,18,3,5,4,",",",",C,434
18,5,19,3,2,6,X,X,C,765
18,5,20,3,2,6,X,X,C,717
18,5,21,3,1,1,Z,Z,C,722
18,5,22,3,3,3,C,C,C,1122
18,5,23,3,1,1,Z,Z,C,893
18,5,24,3,1,1,Z,Z,C,577
18,5,25,3,1,1,Z,Z,C,386
18,5,26,3,1,1,Z,Z,C,386
18,5,27,3,1,1,Z,Z,C,370
18,5,28,3,5,4,",",",",C,737
18,5,29,3,2,6,X,X,C,685
18,5,30,3,4,2,M,M,C,562
18,5,31,3,2,6,X,X,C,866
18,5,32,3,2,6,X,X,C,445
18,5,33,3,2,6,X,X,C,326
18,5,34,3,4,2,M,M,C,561
18,5,35,3,6,5,.,.,C,514
18,5,36,3,1,1,Z,Z,C,946
18,5,37,3,6,5,.,.,C,530
18,5,38,3,1,1,Z,Z,C,594
18,5,39,3,5,4,",",",",C,674
18,5,40,3,2,6,X,X,C,642
18,5,41,3,2,6,X,X,C,593
18,5,42,3,6,5,.,.,C,594
18,5,43,3,5,4,",",",",C,865
18,5,44,3,1,1,Z,Z,C,642
18,5,45,3,6,5,.,.,C,562
18,5,46,3,5,4,",",",",C,493
18,5,47,3,4,2,M,M,C,578
18,5,48,3,4,2,M,M,C,358
18,5,49,3,3,3,C,C,C,529
18,5,50,3,1,1,Z,Z,C,1138
18,6,1,3,4,2,M,M,C,597
18,6,2,3,3,3,C,C,C,737
18,6,3,3,6,5,.,.,C,610
18,6,4,3,4,2,M,M,C,770
18,6,5,3,4,2,M,M,C,385
18,6,6,3,1,1,Z,Z,C,966
18,6,7,3,3,3,C,C,C,706
18,6,8,3,3,3,C,C,C,562
18,6,9,3,5,4,",",",",C,674
18,6,10,3,4,2,M,M,C,626
18,6,11,3,2,6,X,X,C,770
18,6,12,3,4,2,M,M,C,546
18,6,13,3,1,1,Z,Z,C,737
18,6,14,3,5,4,",",",",C,866
18,6,15,3,4,2,M,M,C,541
18,6,16,3,2,6,X,X,C,818
18,6,17,3,2,6,X,X,C,525
18,6,18,3,3,3,C,C,C,578
18,6,19,3,1,1,Z,Z,C,754
18,6,20,3,6,5,.,.,C,514
18,6,21,3,1,1,Z,Z,C,685
18,6,22,3,3,3,C,C,C,609
18,6,23,3,3,3,X,C,I,450
18,6,24,3,5,4,",",",",C,1208
18,6,25,3,2,6,X,X,C,866
18,6,26,3,2,6,X,X,C,418
18,6,27,3,4,2,M,M,C,642
18,6,28,3,4,2,M,M,C,786
18,6,29,3,6,5,.,.,C,674
18,6,30,3,5,4,",",",",C,833
18,6,31,3,1,1,Z,Z,C,866
18,6,32,3,2,6,X,X,C,706
18,6,33,3,6,5,.,.,C,898
18,6,34,3,5,4,",",",",C,706
18,6,35,3,4,2,M,M,C,530
18,6,36,3,6,5,.,.,C,557
18,6,37,3,1,1,Z,Z,C,658
18,6,38,3,1,1,Z,Z,C,482
18,6,39,3,6,5,.,.,C,530
18,6,40,3,2,6,X,X,C,1457
18,6,41,3,4,2,M,M,C,530
18,6,42,3,2,6,X,X,C,1026
18,6,43,3,3,3,C,C,C,658
18,6,44,3,3,3,C,C,C,514
18,6,45,3,2,6,X,X,C,802
18,6,46,3,3,3,C,C,C,525
18,6,47,3,4,2,C,M,I,513
18,6,48,3,5,4,",",",",C,1137
18,6,49,3,2,6,X,X,C,1026
18,6,50,3,1,1,Z,Z,C,818
18,7,1,3,1,1,Z,Z,C,981
18,7,2,3,2,6,X,X,C,689
18,7,3,3,2,6,X,X,C,445
18,7,4,3,2,6,X,X,C,358
18,7,5,3,2,6,X,X,C,342
18,7,6,3,6,5,.,.,C,530
18,7,7,3,1,1,Z,Z,C,690
18,7,8,3,6,5,.,.,C,593
18,7,9,3,2,6,Z,X,I,481
18,7,10,3,6,5,.,.,C,497
18,7,11,3,6,5,.,.,C,482
18,7,12,3,1,1,Z,Z,C,898
18,7,13,3,4,2,M,M,C,573
18,7,14,3,3,3,C,C,C,781
18,7,15,3,4,2,M,M,C,626
18,7,16,3,5,4,",",",",C,737
18,7,17,3,2,6,X,X,C,897
18,7,18,3,1,1,Z,Z,C,689
18,7,19,3,2,6,X,X,C,589
18,7,20,3,2,6,X,X,C,466
18,7,21,3,3,3,C,C,C,674
18,7,22,3,2,6,X,X,C,482
18,7,23,3,5,4,",",",",C,690
18,7,24,3,1,1,Z,Z,C,593
18,7,25,3,2,6,X,X,C,381
18,7,26,3,3,3,C,C,C,546
18,7,27,3,3,3,C,C,C,434
18,7,28,3,1,1,Z,Z,C,1213
18,7,29,3,2,6,X,X,C,402
18,7,30,3,3,3,C,C,C,594
18,7,31,3,6,5,.,.,C,610
18,7,32,3,6,5,.,.,C,482
18,7,33,3,3,3,C,C,C,610
18,7,34,3,5,4,",",",",C,609
18,7,35,3,2,6,X,X,C,914
18,7,36,3,4,2,M,M,C,557
18,7,37,3,4,2,M,M,C,514
18,7,38,3,5,4,",",",",C,765
18,7,39,3,3,3,C,C,C,594
18,7,40,3,4,2,M,M,C,578
18,7,41,3,2,6,X,X,C,578
18,7,42,3,4,2,M,M,C,658
18,7,43,3,2,6,X,X,C,545
18,7,44,3,4,2,M,M,C,578
18,7,45,3,5,4,",",",",C,658
18,7,46,3,6,5,.,.,C,562
18,7,47,3,3,3,C,C,C,754
18,7,48,3,1,1,Z,Z,C,562
18,7,49,3,4,2,M,M,C,626
18,7,50,3,6,5,.,.,C,610
18,8,1,3,6,5,.,.,C,533
18,8,2,3,3,3,C,C,C,705
18,8,3,3,1,1,Z,Z,C,658
18,8,4,3,3,3,C,C,C,589
18,8,5,3,3,3,C,C,C,386
18,8,6,3,4,2,M,M,C,529
18,8,7,3,1,1,Z,Z,C,578
18,8,8,3,5,4,",",",",C,721
18,8,9,3,2,6,X,X,C,370
18,8,10,3,1,1,Z,Z,C,866
18,8,11,3,4,2,M,M,C,562
18,8,12,3,4,2,M,M,C,434
18,8,13,3,4,2,M,M,C,326
18,8,14,3,1,1,Z,Z,C,769
18,8,15,3,3,3,X,C,I,561
18,8,16,3,2,6,X,X,C,913
18,8,17,3,2,6,X,X,C,402
18,8,18,3,4,2,M,M,C,509
18,8,19,3,3,3,C,C,C,733
18,8,20,3,3,3,C,C,C,578
18,8,21,3,2,6,X,X,C,994
18,8,22,3,4,2,M,M,C,1074
18,8,23,3,1,1,Z,Z,C,689
18,8,24,3,2,6,X,X,C,977
18,8,25,3,3,3,C,C,C,610
18,8,26,3,3,3,C,C,C,539
18,8,27,3,3,3,C,C,C,386
18,8,28,3,6,5,.,.,C,573
18,8,29,3,5,4,",",",",C,1021
18,8,30,3,1,1,Z,Z,C,674
18,8,31,3,5,4,",",",",C,353
18,8,32,3,1,1,Z,Z,C,769
18,8,33,3,4,2,M,M,C,653
18,8,34,3,4,2,M,M,C,445
18,8,35,3,4,2,M,M,C,310
18,8,36,3,1,1,Z,Z,C,701
18,8,37,3,5,4,",",",",C,722
18,8,38,3,3,3,C,C,C,514
18,8,39,3,2,6,X,X,C,929
18,8,40,3,1,1,Z,Z,C,705
18,8,41,3,3,3,C,C,C,604
18,8,42,3,3,3,C,C,C,530
18,8,43,3,3,3,C,C,C,466
18,8,44,3,3,3,C,C,C,434
18,8,45,3,2,6,X,X,C,514
18,8,46,3,2,6,X,X,C,482
18,8,47,3,5,4,",",",",C,706
18,8,48,3,4,2,M,M,C,690
18,8,49,3,1,1,Z,Z,C,657
18,8,50,3,1,1,Z,Z,C,610
18,9,1,3,4,2,M,M,C,581
18,9,2,3,2,6,X,X,C,888
18,9,3,3,6,5,.,.,C,578
18,9,4,3,5,4,",",",",C,1025
18,9,5,3,6,5,.,.,C,578
18,9,6,3,5,4,",",",",C,962
18,9,7,3,3,3,C,C,C,610
18,9,8,3,3,3,C,C,C,530
18,9,9,3,4,2,M,M,C,626
18,9,10,3,6,5,.,.,C,578
18,9,11,3,6,5,.,.,C,449
18,9,12,3,3,3,C,C,C,753
18,9,13,3,3,3,C,C,C,604
18,9,14,3,4,2,M,M,C,589
18,9,15,3,6,5,.,.,C,642
18,9,16,3,1,1,Z,Z,C,1282
18,9,17,3,6,5,.,.,C,546
18,9,18,3,4,2,M,M,C,557
18,9,19,3,6,5,.,.,C,802
18,9,20,3,6,5,.,.,C,418
18,9,21,3,2,6,X,X,C,898
18,9,22,3,1,1,Z,Z,C,786
18,9,23,3,4,2,M,M,C,669
18,9,24,3,6,5,.,.,C,498
18,9,25,3,4,2,M,M,C,610
18,9,26,3,2,6,X,X,C,834
18,9,27,3,1,1,Z,Z,C,685
18,9,28,3,1,1,Z,Z,C,514
18,9,29,3,3,3,M,C,I,561
18,9,30,3,3,3,C,C,C,593
18,9,31,3,4,2,M,M,C,482
18,9,32,3,3,3,C,C,C,498
18,9,33,3,6,5,.,.,C,578
18,9,34,3,3,3,C,C,C,477
18,9,35,3,2,6,X,X,C,1202
18,9,36,3,3,3,C,C,C,674
18,9,37,3,2,6,X,X,C,358
18,9,38,3,1,1,Z,Z,C,578
18,9,39,3,5,4,",",",",C,690
18,9,40,3,5,4,",",",",C,528
18,9,41,3,1,1,Z,Z,C,594
18,9,42,3,1,1,Z,Z,C,594
18,9,43,3,5,4,",",",",C,800
18,9,44,3,4,2,M,M,C,594
18,9,45,3,5,4,",",",",C,1793
18,9,46,3,6,5,.,.,C,610
18,9,47,3,4,2,M,M,C,626
18,9,48,3,4,2,M,M,C,386
18,9,49,3,6,5,.,.,C,512
18,9,50,3,2,6,X,X,C,914
18,10,1,3,6,5,.,.,C,601
18,10,2,3,6,5,.,.,C,449
18,10,3,3,4,2,M,M,C,578
18,10,4,3,5,4,",",",",C,978
18,10,5,3,3,3,C,C,C,594
18,10,6,3,5,4,",",",",C,833
18,10,7,3,1,1,Z,Z,C,684
18,10,8,3,3,3,C,C,C,641
18,10,9,3,3,3,C,C,C,785
18,10,10,3,1,1,Z,Z,C,818
18,10,11,3,2,6,X,X,C,658
18,10,12,3,5,4,",",",",C,626
18,10,13,3,2,6,X,X,C,946
18,10,14,3,2,6,X,X,C,498
18,10,15,3,4,2,M,M,C,482
18,10,16,3,3,3,C,C,C,561
18,10,17,3,6,5,.,.,C,657
18,10,18,3,2,6,X,X,C,641
18,10,19,3,4,2,M,M,C,561
18,10,20,3,5,4,",",",",C,722
18,10,21,3,1,1,Z,Z,C,626
18,10,22,3,3,3,C,C,C,706
18,10,23,3,6,5,.,.,C,386
18,10,24,3,4,2,M,M,C,589
18,10,25,3,4,2,M,M,C,561
18,10,26,3,1,1,Z,Z,C,753
18,10,27,3,2,6,X,X,C,557
18,10,28,3,6,5,.,.,C,386
18,10,29,3,2,6,X,X,C,982
18,10,30,3,3,3,C,C,C,561
18,10,31,3,4,2,M,M,C,482
18,10,32,3,1,1,Z,Z,C,994
18,10,33,3,2,6,X,X,C,705
18,10,34,3,5,4,",",",",C,673
18,10,35,3,4,2,M,M,C,477
18,10,36,3,4,2,M,M,C,530
18,10,37,3,3,3,C,C,C,642
18,10,38,3,6,5,.,.,C,642
18,10,39,3,6,5,.,.,C,525
18,10,40,3,1,1,Z,Z,C,722
18,10,41,3,2,6,X,X,C,445
18,10,42,3,4,2,M,M,C,673
18,10,43,3,3,3,C,C,C,572
18,10,44,3,1,1,Z,Z,C,641
18,10,45,3,5,4,",",",",C,545
18,10,46,3,6,5,.,.,C,674
18,10,47,3,2,6,X,X,C,1106
18,10,48,3,3,3,C,C,C,690
18,10,49,3,4,2,M,M,C,482
18,10,50,3,5,4,",",",",C,529
18,11,1,3,2,6,X,X,C,899
18,11,2,3,4,2,M,M,C,577
18,11,3,3,6,5,.,.,C,573
18,11,4,3,3,3,C,C,C,929
18,11,5,3,6,5,.,.,C,765
18,11,6,3,5,4,",",",",C,689
18,11,7,3,3,3,C,C,C,786
18,11,8,3,4,2,M,M,C,530
18,11,9,3,3,3,C,C,C,482
18,11,10,3,4,2,M,M,C,482
18,11,11,3,5,4,",",",",C,754
18,11,12,3,3,3,C,C,C,722
18,11,13,3,5,4,",",",",C,342
18,11,14,3,5,4,",",",",C,545
18,11,15,3,5,4,",",",",C,358
18,11,16,3,1,1,Z,Z,C,898
18,11,17,3,4,2,M,M,C,690
18,11,18,3,4,2,M,M,C,498
18,11,19,3,4,2,M,M,C,375
18,11,20,3,4,2,M,M,C,358
18,11,21,3,5,4,",",",",C,685
18,11,22,3,4,2,M,M,C,450
18,11,23,3,6,5,.,.,C,577
18,11,24,3,2,6,X,X,C,913
18,11,25,3,2,6,X,X,C,434
18,11,26,3,3,3,C,C,C,546
18,11,27,3,5,4,",",",",C,1058
18,11,28,3,3,3,C,C,C,669
18,11,29,3,6,5,.,.,C,610
18,11,30,3,5,4,",",",",C,550
18,11,31,3,4,2,M,M,C,502
18,11,32,3,3,3,C,C,C,590
18,11,33,3,4,2,M,M,C,562
18,11,34,3,3,3,C,C,C,626
18,11,35,3,1,1,Z,Z,C,674
18,11,36,3,5,4,",",",",C,589
18,11,37,3,6,5,.,.,C,578
18,11,38,3,6,5,.,.,C,434
18,11,39,3,4,2,M,M,C,946
18,11,40,3,3,3,C,C,C,865
18,11,41,3,3,3,C,C,C,561
18,11,42,3,4,2,M,M,C,834
18,11,43,3,3,3,C,C,C,1186
18,11,44,3,5,4,",",",",C,930
18,11,45,3,3,3,C,C,C,1005
18,11,46,3,3,3,C,C,C,530
18,11,47,3,5,4,",",",",C,626
18,11,48,3,2,6,X,X,C,780
18,11,49,3,6,5,.,.,C,573
18,11,50,3,3,3,C,C,C,668
18,12,1,3,2,6,X,X,C,1113
18,12,2,3,4,2,M,M,C,561
18,12,3,3,5,4,",",",",C,562
18,12,4,3,2,6,X,X,C,578
18,12,5,3,2,6,X,X,C,498
18,12,6,3,4,2,M,M,C,578
18,12,7,3,3,3,C,C,C,754
18,12,8,3,3,3,C,C,C,637
18,12,9,3,6,5,.,.,C,669
18,12,10,3,4,2,C,M,I,514
18,12,11,3,4,2,M,M,C,358
18,12,12,3,4,2,M,M,C,386
18,12,13,3,2,6,X,X,C,1042
18,12,14,3,5,4,",",",",C,626
18,12,15,3,2,6,X,X,C,834
18,12,16,3,6,5,.,.,C,610
18,12,17,3,2,6,X,X,C,786
18,12,18,3,4,2,M,M,C,546
18,12,19,3,6,5,.,.,C,818
18,12,20,3,3,3,C,C,C,1037
18,12,21,3,2,6,X,X,C,1036
18,12,22,3,1,1,Z,Z,C,754
18,12,23,3,6,5,.,.,C,605
18,12,24,3,4,2,M,M,C,589
18,12,25,3,2,6,X,X,C,946
18,12,26,3,2,6,X,X,C,434
18,12,27,3,2,6,X,X,C,385
18,12,28,3,1,1,Z,Z,C,658
18,12,29,3,2,6,X,X,C,626
18,12,30,3,5,4,",",",",C,882
18,12,31,3,2,6,X,X,C,1042
18,12,32,3,1,1,Z,Z,C,653
18,12,33,3,2,6,X,X,C,966
18,12,34,3,6,5,.,.,C,513
18,12,35,3,4,2,M,M,C,674
18,12,36,3,3,3,C,C,C,722
18,12,37,3,5,4,",",",",C,786
18,12,38,3,2,6,X,X,C,786
18,12,39,3,1,1,Z,Z,C,994
18,12,40,3,5,4,",",",",C,749
18,12,41,3,6,5,.,.,C,642
18,12,42,3,4,2,M,M,C,669
18,12,43,3,6,5,.,.,C,642
18,12,44,3,3,3,C,C,C,818
18,12,45,3,4,2,M,M,C,605
18,12,46,3,2,6,X,X,C,850
18,12,47,3,3,3,C,C,C,637
18,12,48,3,1,1,Z,Z,C,786
18,12,49,3,6,5,.,.,C,578
18,12,50,3,5,4,",",",",C,1026
18,13,1,3,6,5,.,.,C,880
18,13,2,3,3,3,C,C,C,705
18,13,3,3,4,2,M,M,C,674
18,13,4,3,3,3,C,C,C,583
18,13,5,3,2,6,",",X,I,530
18,13,6,3,3,3,C,C,C,769
18,13,7,3,4,2,M,M,C,541
18,13,8,3,2,6,X,X,C,685
18,13,9,3,4,2,M,M,C,626
18,13,10,3,3,3,C,C,C,594
18,13,11,3,4,2,M,M,C,594
18,13,12,3,3,3,C,C,C,562
18,13,13,3,6,5,.,.,C,625
18,13,14,3,6,5,.,.,C,465
18,13,15,3,1,1,Z,Z,C,898
18,13,16,3,5,4,",",",",C,1105
18,13,17,3,2,6,X,X,C,914
18,13,18,3,2,6,X,X,C,994
18,13,19,3,2,6,X,X,C,738
18,13,20,3,4,2,M,M,C,812
18,13,21,3,5,4,",",",",C,760
18,13,22,3,4,2,M,M,C,625
18,13,23,3,2,6,X,X,C,913
18,13,24,3,3,3,C,C,C,914
18,13,25,3,6,5,.,.,C,802
18,13,26,3,2,6,X,X,C,930
18,13,27,3,4,2,M,M,C,706
18,13,28,3,4,2,M,M,C,653
18,13,29,3,4,2,M,M,C,509
18,13,30,3,4,2,M,M,C,401
18,13,31,3,6,5,.,.,C,673
18,13,32,3,4,2,M,M,C,625
18,13,33,3,4,2,M,M,C,486
18,13,34,3,3,3,C,C,C,786
18,13,35,3,3,3,C,C,C,1613
18,13,36,3,5,4,",",",",C,962
18,13,37,3,4,2,M,M,C,498
18,13,38,3,6,5,.,.,C,546
18,13,39,3,2,6,X,X,C,797
18,13,40,3,4,2,M,M,C,511
18,13,41,3,6,5,.,.,C,588
18,13,42,3,3,3,C,C,C,690
18,13,43,3,5,4,",",",",C,1053
18,13,44,3,4,2,M,M,C,605
18,13,45,3,1,1,Z,Z,C,674
18,13,46,3,2,6,X,X,C,1090
18,13,47,3,4,2,M,M,C,749
18,13,48,3,1,1,Z,Z,C,690
18,13,49,3,5,4,",",",",C,561
18,13,50,3,6,5,.,.,C,706
18,14,1,3,1,1,Z,Z,C,1274
18,14,2,3,2,6,X,X,C,657
18,14,3,3,6,5,.,.,C,690
18,14,4,3,3,3,C,C,C,1026
18,14,5,3,5,4,",",",",C,962
18,14,6,3,1,1,Z,Z,C,2658
18,14,7,3,4,2,M,M,C,733
18,14,8,3,4,2,M,M,C,530
18,14,9,3,5,4,",",",",C,993
18,14,10,3,2,6,X,X,C,1073
18,14,11,3,1,1,Z,Z,C,699
18,14,12,3,2,6,X,X,C,946
18,14,13,3,5,4,",",",",C,690
18,14,14,3,5,4,",",",",C,530
18,14,15,3,1,1,Z,Z,C,781
18,14,16,3,3,3,C,C,C,945
18,14,17,3,3,3,C,C,C,754
18,14,18,3,4,2,M,M,C,466
18,14,19,3,5,4,",",",",C,786
18,14,20,3,6,5,.,.,C,690
18,14,21,3,5,4,",",",",C,578
18,14,22,3,2,6,X,X,C,930
18,14,23,3,3,3,C,C,C,952
18,14,24,3,4,2,M,M,C,845
18,14,25,3,1,1,Z,Z,C,978
18,14,26,3,5,4,",",",",C,717
18,14,27,3,3,3,C,C,C,834
18,14,28,3,3,3,C,C,C,492
18,14,29,3,3,3,C,C,C,498
18,14,30,3,1,1,Z,Z,C,701
18,14,31,3,6,5,.,.,C,658
18,14,32,3,6,5,.,.,C,402
18,14,33,3,4,2,M,M,C,722
18,14,34,3,4,2,M,M,C,1073
18,14,35,3,5,4,",",",",C,865
18,14,36,3,6,5,.,.,C,701
18,14,37,3,1,1,Z,Z,C,642
18,14,38,3,5,4,",",",",C,674
18,14,39,3,5,4,",",",",C,375
18,14,40,3,4,2,M,M,C,722
18,14,41,3,1,1,Z,Z,C,653
18,14,42,3,4,2,M,M,C,385
18,14,43,3,2,6,Z,X,I,513
18,14,44,3,5,4,",",",",C,817
18,14,45,3,2,6,X,X,C,898
18,14,46,3,4,2,M,M,C,594
18,14,47,3,2,6,X,X,C,1122
18,14,48,3,5,4,",",",",C,898
18,14,49,3,2,6,X,X,C,957
18,14,50,3,4,2,M,M,C,642
18,15,1,3,5,4,",",",",C,1353
18,15,2,3,1,1,Z,Z,C,609
18,15,3,3,6,5,.,.,C,578
18,15,4,3,3,3,C,C,C,701
18,15,5,3,5,4,",",",",C,545
18,15,6,3,1,1,Z,Z,C,658
18,15,7,3,4,2,M,M,C,657
18,15,8,3,4,2,M,M,C,375
18,15,9,3,2,6,X,X,C,866
18,15,10,3,3,3,C,C,C,546
18,15,11,3,6,5,.,.,C,466
18,15,12,3,3,3,C,C,C,546
18,15,13,3,5,4,",",",",C,721
18,15,14,3,4,2,M,M,C,418
18,15,15,3,4,2,M,M,C,386
18,15,16,3,3,3,C,C,C,578
18,15,17,3,6,5,",",.,I,530
18,15,18,3,1,1,Z,Z,C,701
18,15,19,3,6,5,.,.,C,562
18,15,20,3,3,3,C,C,C,636
18,15,21,3,3,3,C,C,C,513
18,15,22,3,4,2,M,M,C,583
18,15,23,3,4,2,M,M,C,401
18,15,24,3,3,3,C,C,C,573
18,15,25,3,5,4,",",",",C,749
18,15,26,3,6,5,.,.,C,541
18,15,27,3,6,5,.,.,C,482
18,15,28,3,6,5,.,.,C,386
18,15,29,3,5,4,",",",",C,481
18,15,30,3,5,4,",",",",C,380
18,15,31,3,3,3,C,C,C,674
18,15,32,3,1,1,Z,Z,C,658
18,15,33,3,2,6,X,X,C,370
18,15,34,3,2,6,X,X,C,343
18,15,35,3,3,3,C,C,C,524
18,15,36,3,6,5,.,.,C,594
18,15,37,3,1,1,X,Z,I,1069
18,15,38,3,2,6,X,X,C,604
18,15,39,3,3,3,C,C,C,529
18,15,40,3,3,3,C,C,C,417
18,15,41,3,1,1,Z,Z,C,962
18,15,42,3,6,5,.,.,C,658
18,15,43,3,1,1,Z,Z,C,866
18,15,44,3,4,2,M,M,C,674
18,15,45,3,6,5,.,.,C,546
18,15,46,3,6,5,.,.,C,385
18,15,47,3,3,3,C,C,C,546
18,15,48,3,1,1,Z,Z,C,818
18,15,49,3,4,2,M,M,C,722
18,15,50,3,5,4,",",",",C,802
17,1,1,2,4,1,M,M,C,1278
17,1,2,2,2,3,X,X,C,674
17,1,3,2,5,4,",",",",C,562
17,1,4,2,2,3,X,X,C,513
17,1,5,2,3,6,X,C,I,418
17,1,6,2,5,4,",",",",C,676
17,1,7,2,2,3,X,X,C,466
17,1,8,2,3,6,C,C,C,674
17,1,9,2,4,1,M,M,C,578
17,1,10,2,1,2,Z,Z,C,466
17,1,11,2,2,3,X,X,C,534
17,1,12,2,5,4,",",",",C,578
17,1,13,2,5,4,",",",",C,518
17,1,14,2,2,3,X,X,C,434
17,1,15,2,3,6,C,C,C,466
17,1,16,2,4,1,M,M,C,690
17,1,17,2,3,6,C,C,C,530
17,1,18,2,5,4,",",",",C,498
17,1,19,2,1,2,Z,Z,C,374
17,1,20,2,1,2,Z,Z,C,418
17,1,21,2,3,6,C,C,C,386
17,1,22,2,2,3,X,X,C,518
17,1,23,2,3,6,C,C,C,434
17,1,24,2,5,4,",",",",C,402
17,1,25,2,3,6,C,C,C,494
17,1,26,2,2,3,X,X,C,418
17,1,27,2,4,1,C,M,I,382
17,1,28,2,3,6,C,C,C,486
17,1,29,2,3,6,C,C,C,550
17,1,30,2,1,2,Z,Z,C,434
17,1,31,2,2,3,X,X,C,514
17,1,32,2,4,1,M,M,C,578
17,1,33,2,5,4,",",",",C,418
17,1,34,2,3,6,X,C,I,434
17,1,35,2,4,1,M,M,C,594
17,1,36,2,3,6,C,C,C,738
17,1,37,2,6,5,.,.,C,610
17,1,38,2,6,5,.,.,C,434
17,1,39,2,1,2,Z,Z,C,434
17,1,40,2,5,4,",",",",C,482
17,1,41,2,3,6,C,C,C,498
17,1,42,2,1,2,Z,Z,C,498
17,1,43,2,4,1,M,M,C,594
17,1,44,2,3,6,C,C,C,498
17,1,45,2,2,3,X,X,C,486
17,1,46,2,2,3,X,X,C,530
17,1,47,2,5,4,",",",",C,578
17,1,48,2,2,3,X,X,C,482
17,1,49,2,2,3,X,X,C,498
17,1,50,2,4,1,M,M,C,530
17,2,1,2,4,1,M,M,C,650
17,2,2,2,5,4,",",",",C,546
17,2,3,2,5,4,",",",",C,482
17,2,4,2,4,1,C,M,I,582
17,2,5,2,4,1,M,M,C,390
17,2,6,2,2,3,X,X,C,322
17,2,7,2,2,3,X,X,C,450
17,2,8,2,3,6,C,C,C,450
17,2,9,2,6,5,.,.,C,434
17,2,10,2,5,4,",",",",C,642
17,2,11,2,1,2,.,Z,I,450
17,2,12,2,3,6,C,C,C,850
17,2,13,2,1,2,Z,Z,C,1090
17,2,14,2,1,2,Z,Z,C,478
17,2,15,2,6,5,.,.,C,482
17,2,16,2,5,4,",",",",C,562
17,2,17,2,6,5,.,.,C,466
17,2,18,2,6,5,.,.,C,470
17,2,19,2,5,4,",",",",C,418
17,2,20,2,3,6,C,C,C,386
17,2,21,2,1,2,Z,Z,C,470
17,2,22,2,2,3,X,X,C,434
17,2,23,2,6,5,.,.,C,338
17,2,24,2,3,6,C,C,C,514
17,2,25,2,4,1,M,M,C,434
17,2,26,2,6,5,.,.,C,386
17,2,27,2,1,2,Z,Z,C,402
17,2,28,2,3,6,C,C,C,306
17,2,29,2,4,1,M,M,C,322
17,2,30,2,4,1,M,M,C,434
17,2,31,2,5,4,",",",",C,338
17,2,32,2,2,3,X,X,C,434
17,2,33,2,4,1,M,M,C,370
17,2,34,2,3,6,C,C,C,434
17,2,35,2,3,6,C,C,C,434
17,2,36,2,1,2,Z,Z,C,418
17,2,37,2,1,2,Z,Z,C,450
17,2,38,2,1,2,Z,Z,C,322
17,2,39,2,4,1,M,M,C,498
17,2,40,2,1,2,Z,Z,C,450
17,2,41,2,5,4,",",",",C,594
17,2,42,2,3,6,C,C,C,466
17,2,43,2,3,6,C,C,C,454
17,2,44,2,3,6,C,C,C,386
17,2,45,2,2,3,X,X,C,386
17,2,46,2,5,4,",",",",C,418
17,2,47,2,1,2,Z,Z,C,386
17,2,48,2,1,2,Z,Z,C,450
17,2,49,2,5,4,",",",",C,418
17,2,50,2,6,5,.,.,C,310
17,3,1,2,5,4,",",",",C,362
17,3,2,2,1,2,Z,Z,C,338
17,3,3,2,5,4,",",",",C,306
17,3,4,2,1,2,Z,Z,C,370
17,3,5,2,6,5,.,.,C,406
17,3,6,2,6,5,.,.,C,418
17,3,7,2,4,1,M,M,C,354
17,3,8,2,1,2,Z,Z,C,354
17,3,9,2,4,1,M,M,C,370
17,3,10,2,4,1,M,M,C,310
17,3,11,2,5,4,",",",",C,450
17,3,12,2,4,1,M,M,C,434
17,3,13,2,4,1,M,M,C,338
17,3,14,2,4,1,M,M,C,338
17,3,15,2,6,5,.,.,C,338
17,3,16,2,5,4,",",",",C,562
17,3,17,2,5,4,",",",",C,414
17,3,18,2,5,4,",",",",C,322
17,3,19,2,5,4,",",",",C,274
17,3,20,2,1,2,Z,Z,C,386
17,3,21,2,4,1,",",M,I,338
17,3,22,2,1,2,Z,Z,C,438
17,3,23,2,6,5,.,.,C,374
17,3,24,2,5,4,",",",",C,338
17,3,25,2,4,1,M,M,C,350
17,3,26,2,5,4,",",",",C,594
17,3,27,2,3,6,C,C,C,358
17,3,28,2,3,6,C,C,C,498
17,3,29,2,1,2,Z,Z,C,466
17,3,30,2,1,2,Z,Z,C,433
17,3,31,2,1,2,Z,Z,C,322
17,3,32,2,3,6,C,C,C,514
17,3,33,2,2,3,X,X,C,450
17,3,34,2,6,5,.,.,C,450
17,3,35,2,4,1,M,M,C,770
17,3,36,2,1,2,Z,Z,C,354
17,3,37,2,4,1,M,M,C,310
17,3,38,2,3,6,C,C,C,562
17,3,39,2,5,4,",",",",C,482
17,3,40,2,1,2,Z,Z,C,386
17,3,41,2,2,3,X,X,C,306
17,3,42,2,4,1,M,M,C,514
17,3,43,2,4,1,M,M,C,402
17,3,44,2,1,2,Z,Z,C,338
17,3,45,2,5,4,",",",",C,402
17,3,46,2,2,3,X,X,C,450
17,3,47,2,2,3,X,X,C,390
