sid,block,trial,associaiton_1,association_2,association_3,association_4,training_condition,order_condition,symbol,cue,cue_correct,response,rt,correct,phase
51,5,2,3,4,1,2,400,1,2,4,1,2,484,1,Training
51,5,3,3,4,1,2,400,1,1,3,1,1,542,1,Training
51,5,4,3,4,1,2,400,1,4,2,1,4,461,1,Training
51,5,5,3,4,1,2,400,1,2,4,1,1,483,0,Training
51,5,6,3,4,1,2,400,1,2,4,1,2,515,1,Training
51,5,7,3,4,1,2,400,1,2,4,1,2,273,1,Training
51,5,8,3,4,1,2,400,1,4,2,1,4,435,1,Training
51,5,9,3,4,1,2,400,1,3,1,1,4,350,0,Training
51,5,10,3,4,1,2,400,1,3,1,1,3,373,1,Training
51,5,11,3,4,1,2,400,1,3,1,1,3,284,1,Training
51,5,12,3,4,1,2,400,1,1,3,1,1,459,1,Training
51,5,13,3,4,1,2,400,1,2,1,0,2,528,1,Training
51,5,14,3,4,1,2,400,1,3,1,1,3,506,1,Training
51,5,15,3,4,1,2,400,1,1,4,0,1,458,1,Training
51,5,16,3,4,1,2,400,1,2,4,1,2,458,1,Training
51,5,17,3,4,1,2,400,1,2,4,1,2,348,1,Training
51,5,18,3,4,1,2,400,1,3,1,1,3,442,1,Training
51,5,19,3,4,1,2,400,1,1,3,1,1,435,1,Training
51,5,20,3,4,1,2,400,1,4,2,1,4,554,1,Training
51,6,1,3,4,1,2,400,1,1,3,1,1,394,1,Training
51,6,2,3,4,1,2,400,1,1,3,1,1,443,1,Training
51,6,3,3,4,1,2,400,1,1,3,1,1,340,1,Training
51,6,4,3,4,1,2,400,1,4,2,1,4,566,1,Training
51,6,5,3,4,1,2,400,1,4,2,1,4,443,1,Training
51,6,6,3,4,1,2,400,1,4,2,1,4,342,1,Training
51,6,7,3,4,1,2,400,1,2,4,1,2,481,1,Training
51,6,8,3,4,1,2,400,1,3,1,1,3,690,1,Training
51,6,9,3,4,1,2,400,1,2,4,1,1,449,0,Training
51,6,10,3,4,1,2,400,1,1,3,1,1,454,1,Training
51,6,11,3,4,1,2,400,1,1,3,1,1,332,1,Training
51,6,12,3,4,1,2,400,1,2,4,1,2,430,1,Training
51,6,13,3,4,1,2,400,1,4,2,1,4,451,1,Training
51,6,14,3,4,1,2,400,1,4,2,1,4,441,1,Training
51,6,15,3,4,1,2,400,1,4,2,1,4,326,1,Training
51,6,16,3,4,1,2,400,1,3,1,1,3,549,1,Training
51,6,17,3,4,1,2,400,1,3,1,1,3,325,1,Training
51,6,18,3,4,1,2,400,1,2,4,1,2,511,1,Training
51,6,19,3,4,1,2,400,1,3,1,1,3,514,1,Training
51,6,20,3,4,1,2,400,1,2,4,1,1,346,0,Training
51,7,1,3,4,1,2,400,1,2,4,1,2,540,1,Training
51,7,2,3,4,1,2,400,1,3,1,1,3,359,1,Training
51,7,3,3,4,1,2,400,1,3,1,1,3,428,1,Training
51,7,4,3,4,1,2,400,1,2,4,1,3,297,0,Training
51,7,5,3,4,1,2,400,1,2,4,1,2,512,1,Training
51,7,6,3,4,1,2,400,1,1,3,1,1,500,1,Training
51,7,7,3,4,1,2,400,1,1,3,1,1,450,1,Training
51,7,8,3,4,1,2,400,1,1,3,1,1,311,1,Training
51,7,9,3,4,1,2,400,1,4,2,1,4,473,1,Training
51,7,10,3,4,1,2,400,1,3,1,1,3,392,1,Training
51,7,11,3,4,1,2,400,1,4,2,1,4,526,1,Training
51,7,12,3,4,1,2,400,1,4,2,1,4,350,1,Training
51,7,13,3,4,1,2,400,1,4,2,1,4,336,1,Training
51,7,14,3,4,1,2,400,1,4,2,1,4,378,1,Training
51,7,15,3,4,1,2,400,1,4,3,0,4,348,1,Training
51,7,16,3,4,1,2,400,1,3,1,1,3,500,1,Training
51,7,17,3,4,1,2,400,1,3,1,1,3,300,1,Training
51,7,18,3,4,1,2,400,1,2,4,1,4,440,0,Training
51,7,19,3,4,1,2,400,1,2,4,1,2,361,1,Training
51,7,20,3,4,1,2,400,1,3,1,1,3,503,1,Training
51,8,1,3,4,1,2,400,1,3,1,1,3,474,1,Training
51,8,2,3,4,1,2,400,1,1,3,1,1,474,1,Training
51,8,3,3,4,1,2,400,1,1,3,1,1,437,1,Training
51,8,4,3,4,1,2,400,1,4,2,1,4,476,1,Training
51,8,5,3,4,1,2,400,1,2,1,0,2,498,1,Training
51,8,6,3,4,1,2,400,1,4,2,1,4,521,1,Training
51,8,7,3,4,1,2,400,1,2,4,1,1,618,0,Training
51,8,8,3,4,1,2,400,1,2,4,1,2,425,1,Training
51,8,9,3,4,1,2,400,1,3,1,1,3,479,1,Training
51,8,10,3,4,1,2,400,1,2,4,1,2,590,1,Training
51,8,11,3,4,1,2,400,1,1,3,1,1,676,1,Training
51,8,12,3,4,1,2,400,1,3,1,1,2,490,0,Training
51,8,13,3,4,1,2,400,1,2,4,1,2,411,1,Training
51,8,14,3,4,1,2,400,1,2,1,0,2,346,1,Training
51,8,15,3,4,1,2,400,1,3,1,1,3,540,1,Training
51,8,16,3,4,1,2,400,1,2,4,1,2,471,1,Training
51,8,17,3,4,1,2,400,1,1,3,1,1,471,1,Training
51,8,18,3,4,1,2,400,1,2,4,1,2,566,1,Training
51,8,19,3,4,1,2,400,1,3,1,1,3,433,1,Training
51,8,20,3,4,1,2,400,1,4,2,1,4,453,1,Training
51,9,1,3,4,1,2,400,1,3,1,1,3,632,1,Training
51,9,2,3,4,1,2,400,1,3,1,1,3,448,1,Training
51,9,3,3,4,1,2,400,1,1,3,1,1,494,1,Training
51,9,4,3,4,1,2,400,1,2,4,1,2,457,1,Training
51,9,5,3,4,1,2,400,1,3,1,1,3,469,1,Training
51,9,6,3,4,1,2,400,1,3,1,1,3,562,1,Training
51,9,7,3,4,1,2,400,1,1,3,1,1,503,1,Training
51,9,8,3,4,1,2,400,1,2,4,1,2,449,1,Training
51,9,9,3,4,1,2,400,1,2,4,1,2,502,1,Training
51,9,10,3,4,1,2,400,1,1,4,0,1,545,1,Training
51,9,11,3,4,1,2,400,1,3,1,1,3,415,1,Training
51,9,12,3,4,1,2,400,1,1,3,1,1,440,1,Training
51,9,13,3,4,1,2,400,1,1,3,1,1,361,1,Training
51,9,14,3,4,1,2,400,1,4,2,1,4,474,1,Training
51,9,15,3,4,1,2,400,1,4,2,1,4,318,1,Training
51,9,16,3,4,1,2,400,1,2,4,1,2,497,1,Training
51,9,17,3,4,1,2,400,1,3,1,1,3,441,1,Training
51,9,18,3,4,1,2,400,1,4,2,1,4,377,1,Training
51,9,19,3,4,1,2,400,1,2,4,1,1,536,0,Training
51,9,20,3,4,1,2,400,1,1,3,1,1,505,1,Training
51,10,1,3,4,1,2,400,1,3,1,1,3,438,1,Training
51,10,2,3,4,1,2,400,1,1,3,1,1,468,1,Training
51,10,3,3,4,1,2,400,1,3,1,1,3,444,1,Training
51,10,4,3,4,1,2,400,1,2,4,1,2,310,1,Training
51,10,5,3,4,1,2,400,1,2,4,1,2,422,1,Training
51,10,6,3,4,1,2,400,1,2,4,1,2,271,1,Training
51,10,7,3,4,1,2,400,1,4,2,1,4,352,1,Training
51,10,8,3,4,1,2,400,1,2,4,1,2,494,1,Training
51,10,9,3,4,1,2,400,1,2,4,1,2,291,1,Training
51,10,10,3,4,1,2,400,1,3,1,1,4,360,0,Training
51,10,11,3,4,1,2,400,1,3,1,1,3,470,1,Training
51,10,12,3,4,1,2,400,1,2,4,1,2,549,1,Training
51,10,13,3,4,1,2,400,1,1,3,1,1,528,1,Training
51,10,14,3,4,1,2,400,1,3,1,1,3,537,1,Training
51,10,15,3,4,1,2,400,1,1,3,1,2,519,0,Training
51,10,16,3,4,1,2,400,1,3,1,1,3,498,1,Training
51,10,17,3,4,1,2,400,1,2,4,1,3,366,0,Training
51,10,18,3,4,1,2,400,1,4,2,1,4,402,1,Training
51,10,19,3,4,1,2,400,1,4,2,1,4,524,1,Training
51,10,20,3,4,1,2,400,1,1,3,1,1,567,1,Training
51,11,1,3,4,1,2,400,1,4,2,1,4,431,1,Training
51,11,2,3,4,1,2,400,1,4,2,1,4,465,1,Training
51,11,3,3,4,1,2,400,1,1,1,0,1,555,1,Training
51,11,4,3,4,1,2,400,1,4,1,0,4,425,1,Training
51,11,5,3,4,1,2,400,1,4,2,1,4,325,1,Training
51,11,6,3,4,1,2,400,1,3,1,1,3,534,1,Training
51,11,7,3,4,1,2,400,1,3,3,0,3,312,1,Training
51,11,8,3,4,1,2,400,1,2,4,1,2,510,1,Training
51,11,9,3,4,1,2,400,1,4,2,1,4,450,1,Training
51,11,10,3,4,1,2,400,1,2,4,1,2,443,1,Training
51,11,11,3,4,1,2,400,1,3,1,1,3,478,1,Training
51,11,12,3,4,1,2,400,1,3,1,1,3,421,1,Training
51,11,13,3,4,1,2,400,1,1,3,1,1,495,1,Training
51,11,14,3,4,1,2,400,1,2,4,1,2,583,1,Training
51,11,15,3,4,1,2,400,1,2,4,1,2,436,1,Training
51,11,16,3,4,1,2,400,1,4,2,1,4,388,1,Training
51,11,17,3,4,1,2,400,1,1,3,1,2,373,0,Training
51,11,18,3,4,1,2,400,1,4,3,0,4,510,1,Training
51,11,19,3,4,1,2,400,1,2,4,1,2,397,1,Training
51,11,20,3,4,1,2,400,1,2,3,0,2,495,1,Training
51,12,1,3,4,1,2,400,1,4,2,1,4,411,1,Training
51,12,2,3,4,1,2,400,1,3,1,1,2,409,0,Training
51,12,3,3,4,1,2,400,1,3,3,0,3,515,1,Training
51,12,4,3,4,1,2,400,1,4,2,1,4,487,1,Training
51,12,5,3,4,1,2,400,1,2,1,0,2,542,1,Training
51,12,6,3,4,1,2,400,1,1,3,1,3,659,0,Training
51,12,7,3,4,1,2,400,1,2,4,1,2,508,1,Training
51,12,8,3,4,1,2,400,1,2,4,1,2,422,1,Training
51,12,9,3,4,1,2,400,1,1,3,1,1,508,1,Training
51,12,10,3,4,1,2,400,1,1,3,1,1,344,1,Training
51,12,11,3,4,1,2,400,1,4,2,1,4,500,1,Training
51,12,12,3,4,1,2,400,1,2,4,1,3,389,0,Training
51,12,13,3,4,1,2,400,1,2,4,1,2,535,1,Training
51,12,14,3,4,1,2,400,1,1,3,1,1,446,1,Training
51,12,15,3,4,1,2,400,1,2,4,1,2,453,1,Training
51,12,16,3,4,1,2,400,1,4,2,1,4,492,1,Training
51,12,17,3,4,1,2,400,1,4,1,0,4,507,1,Training
51,12,18,3,4,1,2,400,1,1,3,1,2,495,0,Training
51,12,19,3,4,1,2,400,1,1,3,1,1,448,1,Training
51,12,20,3,4,1,2,400,1,2,4,1,1,426,0,Training
51,13,1,3,4,1,2,400,1,2,4,1,2,549,1,Training
51,13,2,3,4,1,2,400,1,2,1,0,2,360,1,Training
51,13,3,3,4,1,2,400,1,2,4,1,2,354,1,Training
51,13,4,3,4,1,2,400,1,3,1,1,3,490,1,Training
51,13,5,3,4,1,2,400,1,1,3,1,1,564,1,Training
51,13,6,3,4,1,2,400,1,4,2,1,4,439,1,Training
51,13,7,3,4,1,2,400,1,3,1,1,3,519,1,Training
51,13,8,3,4,1,2,400,1,4,2,1,4,462,1,Training
51,13,9,3,4,1,2,400,1,2,4,1,2,499,1,Training
51,13,10,3,4,1,2,400,1,4,2,1,4,422,1,Training
51,13,11,3,4,1,2,400,1,4,2,1,4,533,1,Training
51,13,12,3,4,1,2,400,1,3,1,1,3,315,1,Training
51,13,13,3,4,1,2,400,1,3,1,1,3,332,1,Training
51,13,14,3,4,1,2,400,1,4,2,1,4,391,1,Training
51,13,15,3,4,1,2,400,1,4,2,1,4,473,1,Training
51,13,16,3,4,1,2,400,1,1,3,1,1,536,1,Training
51,13,17,3,4,1,2,400,1,3,1,1,3,629,1,Training
51,13,18,3,4,1,2,400,1,2,4,1,2,519,1,Training
51,13,19,3,4,1,2,400,1,4,2,1,4,453,1,Training
51,13,20,3,4,1,2,400,1,3,1,1,3,424,1,Training
51,14,1,3,4,1,2,400,1,1,3,1,1,496,1,Training
51,14,2,3,4,1,2,400,1,2,4,1,3,393,0,Training
51,14,3,3,4,1,2,400,1,2,4,1,2,530,1,Training
51,14,4,3,4,1,2,400,1,1,4,0,1,464,1,Training
51,14,5,3,4,1,2,400,1,4,2,1,4,410,1,Training
51,14,6,3,4,1,2,400,1,1,3,1,1,493,1,Training
51,14,7,3,4,1,2,400,1,1,3,1,1,508,1,Training
51,14,8,3,4,1,2,400,1,3,1,1,3,531,1,Training
51,14,9,3,4,1,2,400,1,3,2,0,3,387,1,Training
51,14,10,3,4,1,2,400,1,3,1,1,3,437,1,Training
51,14,11,3,4,1,2,400,1,3,1,1,3,323,1,Training
51,14,12,3,4,1,2,400,1,3,1,1,3,368,1,Training
51,14,13,3,4,1,2,400,1,4,2,1,4,409,1,Training
51,14,14,3,4,1,2,400,1,4,2,1,4,284,1,Training
51,14,15,3,4,1,2,400,1,4,2,1,4,280,1,Training
51,14,16,3,4,1,2,400,1,4,1,0,4,260,1,Training
51,14,17,3,4,1,2,400,1,3,4,0,3,432,1,Training
51,14,18,3,4,1,2,400,1,4,2,1,4,353,1,Training
51,14,19,3,4,1,2,400,1,1,3,1,1,523,1,Training
51,14,20,3,4,1,2,400,1,2,4,1,2,331,1,Training
51,15,1,3,4,1,2,400,1,4,2,1,4,497,1,Training
51,15,2,3,4,1,2,400,1,3,1,1,3,527,1,Training
51,15,3,3,4,1,2,400,1,1,3,1,1,521,1,Training
51,15,4,3,4,1,2,400,1,1,3,1,1,390,1,Training
51,15,5,3,4,1,2,400,1,1,3,1,1,370,1,Training
51,15,6,3,4,1,2,400,1,1,3,1,1,393,1,Training
51,15,7,3,4,1,2,400,1,1,3,1,1,287,1,Training
51,15,8,3,4,1,2,400,1,4,4,0,4,496,1,Training
51,15,9,3,4,1,2,400,1,4,2,1,4,380,1,Training
51,15,10,3,4,1,2,400,1,3,1,1,3,503,1,Training
51,15,11,3,4,1,2,400,1,1,3,1,1,448,1,Training
51,15,12,3,4,1,2,400,1,1,3,1,1,553,1,Training
51,15,13,3,4,1,2,400,1,1,3,1,1,839,1,Training
51,15,14,3,4,1,2,400,1,3,1,1,3,481,1,Training
51,15,15,3,4,1,2,400,1,2,4,1,1,369,0,Training
51,15,16,3,4,1,2,400,1,1,3,1,1,471,1,Training
51,15,17,3,4,1,2,400,1,4,4,0,4,429,1,Training
51,15,18,3,4,1,2,400,1,4,2,1,4,398,1,Training
51,15,19,3,4,1,2,400,1,2,4,1,1,532,0,Training
51,15,20,3,4,1,2,400,1,4,2,1,4,412,1,Training
51,16,1,3,4,1,2,400,1,3,1,1,3,554,1,Training
51,16,2,3,4,1,2,400,1,4,2,1,4,388,1,Training
51,16,3,3,4,1,2,400,1,2,4,1,2,466,1,Training
51,16,4,3,4,1,2,400,1,1,3,1,1,505,1,Training
51,16,5,3,4,1,2,400,1,2,4,1,2,563,1,Training
51,16,6,3,4,1,2,400,1,3,1,1,3,474,1,Training
51,16,7,3,4,1,2,400,1,2,4,1,2,415,1,Training
51,16,8,3,4,1,2,400,1,2,4,1,2,390,1,Training
51,16,9,3,4,1,2,400,1,2,3,0,2,345,1,Training
51,16,10,3,4,1,2,400,1,1,2,0,1,508,1,Training
51,16,11,3,4,1,2,400,1,3,1,1,2,428,0,Training
51,16,12,3,4,1,2,400,1,1,3,1,1,426,1,Training
51,16,13,3,4,1,2,400,1,2,4,1,2,376,1,Training
51,16,14,3,4,1,2,400,1,1,3,1,1,478,1,Training
51,16,15,3,4,1,2,400,1,2,4,1,2,573,1,Training
51,16,16,3,4,1,2,400,1,2,4,1,2,369,1,Training
51,16,17,3,4,1,2,400,1,1,1,0,1,425,1,Training
51,16,18,3,4,1,2,400,1,1,3,1,1,422,1,Training
51,16,19,3,4,1,2,400,1,4,2,1,2,371,0,Training
51,16,20,3,4,1,2,400,1,4,2,1,4,357,1,Training
51,18,1,3,4,1,2,400,1,3,4,0,2,90,0,Skill
51,18,2,3,4,1,2,400,1,2,4,1,2,634,1,Skill
51,18,3,3,4,1,2,400,1,1,2,0,1,606,1,Skill
51,18,4,3,4,1,2,400,1,3,2,0,3,513,1,Skill
51,18,5,3,4,1,2,400,1,3,1,1,3,462,1,Skill
51,18,6,3,4,1,2,400,1,2,2,0,2,607,1,Skill
51,18,7,3,4,1,2,400,1,2,2,0,2,422,1,Skill
51,18,8,3,4,1,2,400,1,4,1,0,4,743,1,Skill
51,18,9,3,4,1,2,400,1,4,1,0,4,347,1,Skill
51,18,10,3,4,1,2,400,1,2,2,0,2,490,1,Skill
51,18,11,3,4,1,2,400,1,3,3,0,3,604,1,Skill
51,18,12,3,4,1,2,400,1,1,2,0,1,569,1,Skill
51,18,13,3,4,1,2,400,1,3,2,0,3,547,1,Skill
51,18,14,3,4,1,2,400,1,1,2,0,1,819,1,Skill
51,18,15,3,4,1,2,400,1,3,4,0,3,664,1,Skill
51,18,16,3,4,1,2,400,1,3,1,1,3,462,1,Skill
51,18,17,3,4,1,2,400,1,1,1,0,1,513,1,Skill
51,18,18,3,4,1,2,400,1,2,4,1,2,421,1,Skill
51,18,19,3,4,1,2,400,1,1,3,1,1,346,1,Skill
51,18,20,3,4,1,2,400,1,1,1,0,1,518,1,Skill
51,19,1,3,4,1,2,400,1,3,3,0,3,551,1,Skill
51,19,2,3,4,1,2,400,1,1,3,1,1,503,1,Skill
51,19,3,3,4,1,2,400,1,2,3,0,2,515,1,Skill
51,19,4,3,4,1,2,400,1,3,2,0,3,529,1,Skill
51,19,5,3,4,1,2,400,1,3,1,1,3,402,1,Skill
51,19,6,3,4,1,2,400,1,2,2,0,2,537,1,Skill
51,19,7,3,4,1,2,400,1,2,3,0,2,539,1,Skill
51,19,8,3,4,1,2,400,1,3,2,0,3,583,1,Skill
51,19,9,3,4,1,2,400,1,1,2,0,1,920,1,Skill
51,19,10,3,4,1,2,400,1,1,4,0,1,515,1,Skill
51,19,11,3,4,1,2,400,1,3,4,0,3,500,1,Skill
51,19,12,3,4,1,2,400,1,4,1,0,4,516,1,Skill
51,19,13,3,4,1,2,400,1,3,3,0,3,664,1,Skill
51,19,14,3,4,1,2,400,1,1,4,0,2,485,0,Skill
51,19,15,3,4,1,2,400,1,4,2,1,4,391,1,Skill
51,19,16,3,4,1,2,400,1,2,2,0,3,656,0,Skill
51,19,17,3,4,1,2,400,1,4,2,1,4,448,1,Skill
51,19,18,3,4,1,2,400,1,4,4,0,4,564,1,Skill
51,19,19,3,4,1,2,400,1,4,3,0,4,346,1,Skill
51,19,20,3,4,1,2,400,1,3,3,0,3,504,1,Skill
51,20,1,3,4,1,2,400,1,2,4,1,2,485,1,Skill
51,20,2,3,4,1,2,400,1,4,2,1,4,458,1,Skill
51,20,3,3,4,1,2,400,1,4,1,0,4,527,1,Skill
51,20,4,3,4,1,2,400,1,2,2,0,2,465,1,Skill
51,20,5,3,4,1,2,400,1,1,1,0,1,439,1,Skill
51,20,6,3,4,1,2,400,1,3,4,0,3,542,1,Skill
51,20,7,3,4,1,2,400,1,2,3,0,2,538,1,Skill
51,20,8,3,4,1,2,400,1,1,2,0,1,472,1,Skill
51,20,9,3,4,1,2,400,1,3,3,0,3,460,1,Skill
51,20,10,3,4,1,2,400,1,3,1,1,3,402,1,Skill
51,20,11,3,4,1,2,400,1,2,4,1,2,609,1,Skill
51,20,12,3,4,1,2,400,1,3,4,0,3,490,1,Skill
51,20,13,3,4,1,2,400,1,1,1,0,1,537,1,Skill
51,20,14,3,4,1,2,400,1,1,2,0,1,495,1,Skill
51,20,15,3,4,1,2,400,1,2,1,0,2,578,1,Skill
51,20,16,3,4,1,2,400,1,3,3,0,3,498,1,Skill
51,20,17,3,4,1,2,400,1,2,2,0,2,450,1,Skill
51,20,18,3,4,1,2,400,1,4,2,1,4,538,1,Skill
51,20,19,3,4,1,2,400,1,2,2,0,4,528,0,Skill
51,20,20,3,4,1,2,400,1,4,4,0,4,433,1,Skill
51,21,1,3,4,1,2,400,1,1,2,0,1,938,1,Skill
51,21,2,3,4,1,2,400,1,1,2,0,1,355,1,Skill
51,21,3,3,4,1,2,400,1,4,4,0,4,513,1,Skill
51,21,4,3,4,1,2,400,1,3,4,0,3,507,1,Skill
51,21,5,3,4,1,2,400,1,3,1,1,3,588,1,Skill
51,21,6,3,4,1,2,400,1,4,2,1,4,475,1,Skill
51,21,7,3,4,1,2,400,1,4,2,1,4,537,1,Skill
51,21,8,3,4,1,2,400,1,1,1,0,1,633,1,Skill
51,21,9,3,4,1,2,400,1,2,4,1,2,376,1,Skill
51,21,10,3,4,1,2,400,1,4,3,0,4,495,1,Skill
51,21,11,3,4,1,2,400,1,1,3,1,1,695,1,Skill
51,21,12,3,4,1,2,400,1,4,4,0,4,480,1,Skill
51,21,13,3,4,1,2,400,1,4,1,0,4,449,1,Skill
51,21,14,3,4,1,2,400,1,4,4,0,4,574,1,Skill
51,21,15,3,4,1,2,400,1,2,4,1,2,383,1,Skill
51,21,16,3,4,1,2,400,1,4,1,0,4,442,1,Skill
51,21,17,3,4,1,2,400,1,3,4,0,3,577,1,Skill
51,21,18,3,4,1,2,400,1,4,3,0,4,392,1,Skill
51,21,19,3,4,1,2,400,1,4,4,0,4,392,1,Skill
51,21,20,3,4,1,2,400,1,3,2,0,3,614,1,Skill
51,17,1,3,4,1,2,400,1,4,2,1,4,502,1,Inference
51,17,2,3,4,1,2,400,1,1,3,1,1,527,1,Inference
51,17,3,3,4,1,2,400,1,2,4,1,2,699,1,Inference
51,17,4,3,4,1,2,400,1,3,1,1,3,332,1,Inference
51,17,5,3,4,1,2,400,1,1,3,1,1,480,1,Inference
51,17,6,3,4,1,2,400,1,2,4,1,2,590,1,Inference
51,17,7,3,4,1,2,400,1,3,1,1,3,507,1,Inference
51,17,8,3,4,1,2,400,1,4,2,1,4,454,1,Inference
51,17,9,3,4,1,2,400,1,2,4,1,2,630,1,Inference
51,17,10,3,4,1,2,400,1,3,1,1,3,439,1,Inference
51,17,11,3,4,1,2,400,1,1,3,1,1,371,1,Inference
51,17,12,3,4,1,2,400,1,4,2,1,4,430,1,Inference
45,1,1,2,1,4,3,400,1,1,2,1,1,2869,1,Training
45,1,2,2,1,4,3,400,1,4,2,0,4,1239,1,Training
45,1,3,2,1,4,3,400,1,1,2,1,1,795,1,Training
45,1,4,2,1,4,3,400,1,1,2,1,1,448,1,Training
45,1,5,2,1,4,3,400,1,1,2,1,1,646,1,Training
45,1,6,2,1,4,3,400,1,1,2,1,1,366,1,Training
45,1,7,2,1,4,3,400,1,4,3,1,4,1029,1,Training
45,1,8,2,1,4,3,400,1,4,3,1,1,583,0,Training
45,1,9,2,1,4,3,400,1,1,1,0,1,489,1,Training
45,1,10,2,1,4,3,400,1,4,3,1,4,829,1,Training
45,1,11,2,1,4,3,400,1,1,1,0,1,499,1,Training
45,1,12,2,1,4,3,400,1,3,4,1,3,1297,1,Training
45,1,13,2,1,4,3,400,1,1,2,1,1,517,1,Training
45,1,14,2,1,4,3,400,1,2,1,1,1,818,0,Training
45,1,15,2,1,4,3,400,1,4,3,1,4,753,1,Training
45,1,16,2,1,4,3,400,1,3,4,1,3,404,1,Training
45,1,17,2,1,4,3,400,1,3,4,1,3,621,1,Training
45,1,18,2,1,4,3,400,1,3,4,1,3,506,1,Training
45,1,19,2,1,4,3,400,1,4,3,1,4,752,1,Training
45,1,20,2,1,4,3,400,1,1,2,1,1,521,1,Training
45,2,1,2,1,4,3,400,1,4,3,1,4,715,1,Training
45,2,2,2,1,4,3,400,1,4,3,1,4,801,1,Training
45,2,3,2,1,4,3,400,1,3,4,1,3,536,1,Training
45,2,4,2,1,4,3,400,1,3,4,1,4,576,0,Training
45,2,5,2,1,4,3,400,1,1,2,1,1,553,1,Training
45,2,6,2,1,4,3,400,1,3,4,1,3,723,1,Training
45,2,7,2,1,4,3,400,1,3,4,1,3,433,1,Training
45,2,8,2,1,4,3,400,1,1,2,1,1,512,1,Training
45,2,9,2,1,4,3,400,1,3,4,1,3,766,1,Training
45,2,10,2,1,4,3,400,1,3,4,1,3,453,1,Training
45,2,11,2,1,4,3,400,1,4,3,1,2,791,0,Training
45,2,12,2,1,4,3,400,1,2,1,1,2,380,1,Training
45,2,13,2,1,4,3,400,1,3,4,1,3,782,1,Training
45,2,14,2,1,4,3,400,1,3,3,0,3,996,1,Training
45,2,15,2,1,4,3,400,1,1,2,1,1,607,1,Training
45,2,16,2,1,4,3,400,1,2,4,0,2,1048,1,Training
45,2,17,2,1,4,3,400,1,2,1,1,2,651,1,Training
45,2,18,2,1,4,3,400,1,2,1,1,2,484,1,Training
45,2,19,2,1,4,3,400,1,4,1,0,4,777,1,Training
45,2,20,2,1,4,3,400,1,4,3,1,4,499,1,Training
45,3,1,2,1,4,3,400,1,3,4,1,3,527,1,Training
45,3,2,2,1,4,3,400,1,2,1,1,3,911,0,Training
45,3,3,2,1,4,3,400,1,4,4,0,4,763,1,Training
45,3,4,2,1,4,3,400,1,4,1,0,4,919,1,Training
45,3,5,2,1,4,3,400,1,4,3,1,4,616,1,Training
45,3,6,2,1,4,3,400,1,4,3,1,4,500,1,Training
45,3,7,2,1,4,3,400,1,3,4,1,3,481,1,Training
45,3,8,2,1,4,3,400,1,4,3,1,4,674,1,Training
45,3,9,2,1,4,3,400,1,4,3,1,4,741,1,Training
45,3,10,2,1,4,3,400,1,1,2,1,1,1129,1,Training
45,3,11,2,1,4,3,400,1,2,4,0,2,724,1,Training
45,3,12,2,1,4,3,400,1,2,1,1,2,470,1,Training
45,3,13,2,1,4,3,400,1,3,4,1,3,648,1,Training
45,3,14,2,1,4,3,400,1,1,2,1,1,491,1,Training
45,3,15,2,1,4,3,400,1,3,4,1,3,555,1,Training
45,3,16,2,1,4,3,400,1,3,4,1,3,488,1,Training
45,3,17,2,1,4,3,400,1,4,3,1,4,661,1,Training
45,3,18,2,1,4,3,400,1,2,2,0,3,538,0,Training
45,3,19,2,1,4,3,400,1,4,3,1,4,723,1,Training
45,3,20,2,1,4,3,400,1,3,4,1,3,691,1,Training
45,4,1,2,1,4,3,400,1,1,2,1,1,1057,1,Training
45,4,2,2,1,4,3,400,1,4,3,1,4,601,1,Training
45,4,3,2,1,4,3,400,1,2,1,1,2,696,1,Training
45,4,4,2,1,4,3,400,1,2,1,1,2,1049,1,Training
45,4,5,2,1,4,3,400,1,3,4,1,3,621,1,Training
45,4,6,2,1,4,3,400,1,4,3,1,4,377,1,Training
45,4,7,2,1,4,3,400,1,4,3,1,4,606,1,Training
45,4,8,2,1,4,3,400,1,4,3,1,4,498,1,Training
45,4,9,2,1,4,3,400,1,2,1,1,2,758,1,Training
45,4,10,2,1,4,3,400,1,4,3,1,4,637,1,Training
45,4,11,2,1,4,3,400,1,4,3,1,4,460,1,Training
45,4,12,2,1,4,3,400,1,2,1,1,2,626,1,Training
45,4,13,2,1,4,3,400,1,4,4,0,4,564,1,Training
45,4,14,2,1,4,3,400,1,4,3,1,4,628,1,Training
45,4,15,2,1,4,3,400,1,2,1,1,2,736,1,Training
45,4,16,2,1,4,3,400,1,4,3,1,4,602,1,Training
45,4,17,2,1,4,3,400,1,4,3,1,4,546,1,Training
45,4,18,2,1,4,3,400,1,1,2,1,1,526,1,Training
45,4,19,2,1,4,3,400,1,3,4,1,3,620,1,Training
45,4,20,2,1,4,3,400,1,2,1,1,2,613,1,Training
45,5,1,2,1,4,3,400,1,1,2,1,1,518,1,Training
45,5,2,2,1,4,3,400,1,4,1,0,4,508,1,Training
45,5,3,2,1,4,3,400,1,3,4,1,3,560,1,Training
45,5,4,2,1,4,3,400,1,3,4,1,3,596,1,Training
45,5,5,2,1,4,3,400,1,1,2,1,1,673,1,Training
45,5,6,2,1,4,3,400,1,3,4,1,3,587,1,Training
45,5,7,2,1,4,3,400,1,4,3,1,4,656,1,Training
45,5,8,2,1,4,3,400,1,2,1,1,1,823,0,Training
